한자단어,빈도
簡親,13
軍,12
之,9
等,8
都,7
赴,7
官兵,7
和,7
有,7
副,6
地方,6
為,6
於,6
諭,5
賊,5
吉安,5
永興,5
請,5
江西,5
提督,4
至,4
兵,4
以,4
茶陵,4
諸處,4
朕,4
既,3
令,3
日,3
又,3
大臣,3
大將,3
海澄,3
即,3
在,3
禦,3
俟,3
亦,3
得,3
王喇布,3
而,3
王,3
遣,3
前,3
未,3
兵力,3
上,2
海澄長,2
前鋒統,2
俱,2
所,2
及,2
京口,2
將軍王,2
福建,2
親王,2
調遣,2
一千,2
滅賊,2
仍,2
其,2
奉命,2
碩康親,2
王傑書,2
澄,2
糧,2
盡,2
突出,2
軍賴塔,2
不能,2
見,2
察議,2
臣,2
旨,2
至於,2
被,2
已,2
甚,2
碩,2
單弱,2
發綠旗,2
旨頃,2
固守,2
駙華善,2
馳,2
穆占,2
進兵,2
悞,2
湖南,2
彼此,2
來,2
統尼滿,2
綠旗,2
今,2
董,2
衞,2
國,2
都督,2
祭葬,2
貝子,2
係,2
深為,2
不可,2
所關,2
萬,2
陳,2
特此,2
密諭,2
兩將,2
非己,2
爾,2
守,2
不,2
復,2
空城,2
康熙,1
十七年,1
戊午,1
秋,1
七月,1
己亥,1
朔享,1
太廟,1
親詣,1
行禮安塘,1
筆帖式,1
報海賊,1
攻陷,1
泰二,1
縣署,1
領希佛,1
陣亡,1
統穆赫林,1
段,1
應舉,1
自縊,1
泰,1
陷賊,1
必,1
猖獗,1
閩省,1
大兵,1
無幾宜,1
就近,1
調發以,1
資剿,1
禦將,1
軍華善,1
留江,1
南京,1
口漢軍兵,1
四百人,1
之鼎,1
所屬,1
漢軍兵,1
六百人,1
統馬,1
思文,1
率之馳,1
聽大將,1
軍康,1
亦關,1
重要,1
宜發京,1
師漢軍兵,1
統關,1
保率,1
往,1
協守,1
聽,1
之鼎統,1
轄,1
康親,1
王傑,1
書,1
失援,1
海澄恐,1
因之自,1
沮將,1
當時,1
加鼓勵,1
果能,1
恢疆則,1
前罪,1
自釋,1
與議,1
敘,1
通行,1
曉諭,1
尋,1
疏言海,1
六月,1
初十,1
委城,1
遂,1
陷將,1
喇哈達,1
所統,1
甚眾率,1
解海澄,1
圍致,1
虧損,1
將士宜,1
從,1
重擬,1
罪,1
但,1
軍務,1
稍暇,1
另行,1
身任,1
之責罪,1
難,1
逭,1
何以,1
救援,1
其令將,1
明白,1
具奏康,1
事,1
平日,1
久,1
圍困,1
勞瘁,1
該督撫,1
支取,1
正項,1
錢,1
辦馬匹,1
鎧仗,1
給之揚,1
威大將,1
疏言逆賊,1
吳三桂選,1
偽將,1
著名,1
者,1
逼,1
犯永興,1
身踞,1
衡州,1
窺,1
伺間,1
隙,1
所部,1
守兵,1
不便,1
分遣,1
趙賴,1
雖令來,1
守攸縣,1
尚未,1
請速,1
二三千,1
戰守備,1
逼近,1
已遣,1
發將士,1
往守大將,1
軍安親,1
分兵,1
王宜,1
授,1
碩額,1
將軍印,1
統兵,1
鎮守,1
王宜速,1
發遊擊,1
馬,1
昇,1
礟,1
二十五,1
具,1
前往,1
毋致,1
先是,1
領薩克察巴,1
圖魯請,1
援兵,1
擊退,1
將軍穆,1
占謂,1
軍事,1
已付,1
王凡,1
事宜,1
以聞,1
防守,1
全省,1
凡,1
敕,1
旨皆署,1
穆占名,1
王名,1
後,1
蓋,1
倚,1
穆占實,1
甚初,1
分別,1
汛守,1
也,1
今穆,1
占,1
因永興,1
兩次,1
失利,1
輒,1
思巧脫,1
檄,1
稱永興,1
王之地,1
往者,1
屢次,1
詔旨,1
殊屬,1
違戾,1
王自今,1
以往,1
毋得,1
互分,1
所有,1
閒地,1
汛兵,1
悉行,1
撤回,1
無論,1
郴州,1
遇逆賊,1
犯,1
大振,1
以期,1
盪滅,1
戊戌,1
揚威大將,1
疏言署,1
啟臣,1
云萬,1
安泰,1
逆賊,1
不時,1
出,1
沒,1
最為,1
要,1
地,1
防兵,1
甚少臣,1
觀,1
泰和,1
正,1
當廣東,1
贛州,1
水陸,1
之衝,1
調可緩,1
協守得,1
調將,1
阿密達,1
總,1
漕帥,1
顏保,1
率兵,1
宜令,1
總督,1
酌量,1
撥遣,1
與署,1
協力,1
屢經調,1
亦屬,1
可,1
募,1
資,1
力,1
精,1
銳,1
五千,1
人,1
以備,1
調遣予,1
故,1
僉,1
事金衢,1
援剿,1
總兵,1
官,1
李榮,1
如例,1
贈,1
故廣東,1
王可臣,1
左,1
予,1
諡,1
襄敏,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
七十四,1
庚子,1
宗人府,1
傅喇塔,1
宗室,1
懿親,1
為國,1
宣力,1
躬,1
履行,1
間,1
剿,1
寇撫,1
綏兵民,1
平定,1
勳猷茂著,1
積勞,1
薨,1
逝,1
可憫,1
理應,1
優卹,1
以示,1
酬庸,1
之意,1
不拘,1
定例,1
著,1
封其子,1
傅善,1
固山,1
次子,1
福存,1
鎮國,1
公諭,1
近聞海,1
陷,1
各自,1
盡殊,1
為憫,1
惻前,1
初,1
即當,1
削平,1
山海,1
諸寇,1
因爾,1
輕視,1
眾止,1
知休養,1
士卒,1
有失,1
遠謀,1
以至,1
此,1
今勢,1
緩緩則,1
可據守,1
積蓄,1
糧草固,1
其濠,1
壘,1
非細,1
或,1
匪類,1
乘此,1
蠢動,1
可定,1
王其,1
悉心,1
籌度,1
謀出,1
全速,1
氛慰,1
懸切,1
行間,1
諸事,1
王應,1
統為,1
奏,1
征南將,1
統穆,1
占爾,1
近來,1
行兵致,1
陣亡聞,1
不勝傷,1
悼,1
兼,1
推諉,1
汛為,1
辭恐,1
事機,1
憂之爾,1
爭執,1
雖屬,1
細事,1
但爾前,1
此欲將,1
王兵,1
與,1
相繼前,1
進止,1
留將,1
軍額,1
統希福鎮,1
允蓋,1
甚鉅且,1
無,1
接續,1
之兵,1
此將,1
所悉,1
知,1
商,1
搉,1
全,1
務,1
生事,1
變屢,1
旨何,1
尚,1
厪,1
懷今,1
王留鎮,1
彼,1
尚有,1
此事,1
藉口,1
汛地,1
倘如,1
王繼爾,1
今此,1
賊眾,1
將何,1
滿兵,1
之勢,1
貴,1
聚聚,1
則處,1
處攻,1
戰始克,1
有濟,1
若,1
無用,1
使滿,1
兵分,1
駐以,1
寡力,1
遇賊,1
輕戰,1
有志,1
氣者,1
歿,1
行陣,1
無賴,1
之徒,1
俱行,1
敗北,1
如此,1
則實,1
可惜,1
滿兵關,1
極為,1
重大,1
利戰則,1
戰利守則,1
宜合,1
全力,1
以破賊,1
眾若徒,1
分守,1
恢,1
似乎,1
廣東,1
情形,1
妥爾等益當,1
同心,1
協意,1
保固,1
위기,0
