한자단어,빈도
之,4
應令,4
和,3
陝西,3
副,3
都,3
穆克,3
兵丁,3
河南,3
山西,3
提督,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
康熙,2
六十年,2
大臣,2
等,2
喇,2
黑龍江,2
船廠,2
新,2
滿洲,2
索倫,2
打虎兒,2
官兵,2
揀,2
台吉,2
再,2
金多爾濟,2
下,2
前去,2
喀,2
直隸,2
被,2
萬,2
二百,2
糧,2
蠲免,2
為,2
湖廣,2
二百九十三,1
辛丑,1
六月,1
辛卯,1
朔,1
四川,1
總督年,1
羹,1
堯,1
陛辭,1
賜,1
弓,1
矢等物,1
庚寅,1
諭議政,1
大將,1
軍允,1
禵,1
明年,1
欲行,1
進兵,1
或,1
今年,1
冬季,1
策妄,1
阿,1
布坦,1
處廢敗,1
事出,1
有,1
機會,1
可,1
乘,1
亦,1
未,1
可定,1
統,1
登將,1
選,1
五百名,1
托輝,1
特公博貝子,1
之弟,1
圖巴,1
於,1
伊兵,1
內,1
酌量,1
派出,1
幾人,1
喀爾喀貝勒丹,1
選伊屬,1
吳,1
梁海,1
扎薩克,1
托,1
帶伊屬,1
俱,1
赴,1
巴爾庫爾軍前,1
預備,1
調遣,1
著速議,1
具奏,1
尋議,1
登帶領,1
喀爾,1
貝勒丹,1
帶領,1
從,1
之戶部,1
衙門,1
遵旨,1
議奏,1
山東,1
旱除,1
陝西己,1
差,1
賑濟外,1
今查,1
常平,1
倉米,1
穀,1
一百六十,1
五千,1
二百七十,1
石零山東,1
四百,1
七十三,1
萬石,1
零,1
一百三十,1
四萬,1
七千,1
石零,1
四十八,1
石零應,1
令四省,1
撫臣,1
遣,1
官分,1
賑,1
并,1
平價,1
糶,1
賣,1
分錢,1
已經,1
奉旨,1
其直,1
隸山東,1
災州縣,1
錢,1
各撫臣,1
查奏,1
分別,1
得旨,1
依議,1
速行,1
九,1
十二,1
壬辰,1
諭,1
兵部,1
筏,1
前任,1
西安,1
統時,1
聲名,1
甚,1
好看,1
其,1
人,1
尚可,1
効,1
力著授,1
成都,1
統伊軍功,1
所得,1
拜,1
他,1
布勒,1
哈番,1
又,1
一拖,1
沙喇哈番,1
著給,1
還調,1
高其位,1
江南,1
陞,1
天津,1
總兵,1
官魏,1
經國為,1
위기,0
