한자단어,빈도
之,7
等,6
我,4
稱,3
與,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
二百八十,2
大臣,2
奉天,2
為,2
都,2
統延信,2
青海,2
之人,2
大將,2
出口,2
兵,2
人,2
不必,2
雖,2
土伯特,2
既,2
大兵,2
駐扎,2
四,1
康熙,1
五十八年,1
己亥,1
夏,1
四月,1
癸卯,1
朔享,1
太廟,1
遣領,1
侍衛內,1
公馬爾賽,1
行禮,1
壬寅,1
上,1
自湯泉,1
回,1
駐,1
防春園,1
陞,1
府府,1
丞文志鯨,1
府,1
府尹,1
三,1
乙巳,1
議政,1
等議,1
覆撫,1
遠大將,1
軍允,1
禵,1
疏言據,1
準噶爾,1
聯姻,1
已經,1
多年,1
軍若,1
領兵,1
外,1
所出,1
多寡,1
一知則,1
準噶爾之人,1
即,1
得,1
聞知,1
矣,1
今年,1
暫且,1
停兵,1
不,1
進則,1
口外,1
駐扎似,1
可,1
又,1
據,1
自喀喇,1
烏蘇,1
回來,1
參將述,1
明,1
準噶爾賊眾,1
兵交戰,1
亦,1
甚畏懼,1
甚,1
賊,1
所迫,1
對,1
敵俱將,1
鳥,1
鎗舉,1
高放過,1
當賊,1
背後則,1
向,1
營中,1
放空,1
鎗揆,1
此則,1
可知,1
實心,1
感戴,1
皇恩,1
今,1
揚稱,1
三十,1
萬,1
進剿,1
差使,1
前往,1
大事,1
可成,1
謹將,1
伊等,1
報明,1
之處,1
奏聞,1
請,1
旨查,1
應令,1
在,1
西寧,1
至於,1
作何,1
料理,1
以及,1
留兵,1
若干,1
所留,1
官兵,1
馬,1
匹,1
於,1
何處,1
牧放,1
事俱令,1
軍,1
酌量,1
而行,1
從,1
위기,0
