한자단어,빈도
耿精忠,13
等,7
朕,6
進剿,6
祖父,5
大兵,5
即,5
於,4
及,4
其,4
之,4
王爵,3
地方,3
吳三桂,3
雲貴,3
軍,3
統領,3
福建,3
浙江,3
兵部,2
皇帝,2
追念,2
曾,2
為,2
乃,2
必,2
在,2
官兵,2
由,2
江西,2
平南,2
將軍賴塔,2
但念,2
宣力,2
累朝洎,2
精忠,2
之身,2
遽,2
至,2
覆亡,2
宗祀,2
斬絕,2
不忍,2
悔禍,2
赦免,2
如初,2
周襄緒,2
下,2
齎,2
敕,2
祭大行,2
皇后,2
康熙,1
十三年,1
甲寅,1
六月,1
甲午,1
朔,1
上詣,1
太皇太后,1
宮,1
問安諭,1
曩,1
者,1
之祖,1
耿仲明,1
太,1
宗文皇帝,1
時,1
航海,1
歸誠優錫,1
効,1
力行,1
間,1
勞績,1
茂著,1
及其,1
身故,1
睿,1
親王,1
不令,1
承襲,1
世祖,1
章,1
舊勳,1
特允,1
其子,1
耿繼茂,1
仍襲,1
令,1
兩鎮,1
巖,1
疆為國,1
藩屏,1
爰,1
躬,1
惓,1
懷勳裔,1
恩寵,1
有加,1
後,1
覽,1
病終,1
遺疏,1
有,1
兵民,1
凋敝,1
賊,1
寇,1
未滅,1
死不瞑目,1
語忠義肫,1
篤,1
深切,1
軫,1
念且,1
因耿繼茂之子,1
自幼,1
近侍,1
予襲,1
仍鎮,1
閩省,1
以,1
必能紹,1
遺訓,1
殫竭忠猷,1
無,1
忝,1
先烈,1
不意,1
近為,1
逆賊,1
誘惑,1
煽亂,1
棄,1
累世,1
之忠,1
貞,1
搆,1
一旦,1
狂舉,1
既,1
干國法,1
復,1
墜家聲,1
猶念,1
前功諒,1
係,1
一時,1
無知,1
墮人,1
狡計,1
與,1
不同,1
故將,1
吳三桂子孫,1
正法,1
京,1
諸弟,1
照舊,1
寬容,1
所屬,1
並未,1
加罪,1
今,1
湖廣遣,1
寧南,1
靖寇大,1
將軍多羅順,1
承郡王,1
勒爾錦由,1
湖南,1
吳逆,1
指日,1
授首,1
鎮南將,1
尼雅,1
翰統領,1
由廣西,1
四川,1
遣,1
安西,1
將軍赫業,1
西安,1
將軍瓦爾,1
喀,1
已,1
攻克,1
七盤,1
朝天,1
等關,1
直抵,1
保寧,1
剋,1
期,1
底定,1
全川,1
並剿,1
定南,1
將軍希爾根,1
進兵,1
平寇將,1
根特,1
巴圖,1
魯由廣東,1
又,1
遣揚,1
威將,1
阿密,1
達鎮,1
西將,1
軍席,1
卜臣,1
安南,1
將軍華善,1
鎮東將,1
軍喇哈達,1
各,1
駐扎江,1
南京,1
口,1
處,1
調度,1
征剿,1
殲滅,1
旦夕,1
心,1
深為,1
且,1
本身,1
投誠之人,1
背恩,1
反叛,1
自取,1
誅戮,1
取,1
自,1
以來,1
受恩,1
三世,1
四十,1
餘年,1
非素,1
蓄逆謀,1
首倡,1
叛亂者,1
比爾部,1
傳諭,1
果能,1
累朝,1
恩德,1
伊父,1
忠,1
藎,1
遺言,1
革心,1
投誠自歸將,1
侵犯,1
內地,1
海賊,1
速剿,1
圖功,1
前罪視,1
以至,1
誠待,1
天下,1
不,1
食言,1
俾其善,1
自審度,1
勿,1
負朕,1
保全,1
勳舊,1
意爾部,1
遵諭,1
速行,1
是,1
奏遣,1
工部,1
郎中,1
一等,1
護衛陳嘉猷,1
赴,1
尋又諭,1
將軍圖,1
喇,1
總督,1
李之芳,1
巡撫田逢,1
吉,1
提督,1
塞白理,1
作逆,1
蹂躪,1
大干,1
國法,1
已遣發,1
廣東,1
三路,1
心殊,1
因遣,1
陳,1
嘉猷,1
往,1
諭,1
如,1
乞降,1
前罪,1
仍恩遇,1
爾,1
不可,1
因此,1
遂,1
悞,1
機宜必,1
果請,1
罪,1
輸誠爾,1
受降,1
來,1
奏,1
若,1
仍,1
執迷肆,1
逆不悛,1
其藩,1
有心,1
存忠義者,1
或,1
擒,1
斬,1
或率,1
眾來,1
降,1
俱,1
優加恩賞,1
隻,1
身,1
自歸者,1
亦,1
收留,1
撫恤,1
癸巳,1
繹,1
上,1
回宮,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
實錄,1
卷,1
四十七,1
乙未,1
滿月致,1
위기,0
