한자단어,빈도
曆,8
七政,5
康熙,4
等,4
之,4
吳明,4
烜,4
副,3
推算,3
為,2
差,2
部,2
者,2
但,2
亦,2
內,2
有,2
流徙,2
其,2
請,2
城垣,2
地方官,2
設法,2
修理,2
與,2
陳,2
聿,2
新,2
頒行,2
五星,2
合天,2
以,2
日,2
都,2
西安,2
七年,1
戊申,1
九月,1
丁酉,1
朔,1
上詣,1
太皇太后,1
皇太后,1
宮,1
問安轉,1
工部,1
尚書,1
朱之弼,1
刑部尚,1
書免,1
湖廣黃岡,1
十三,1
縣本,1
年,1
分旱,1
災額,1
賦有,1
兵部,1
議覆,1
左,1
都御史,1
王熙,1
疏言,1
三年,1
定例,1
逃人,1
謊稱,1
伊有財,1
物,1
稟,1
行,1
提,1
虛,1
鞭,1
責,1
玩法,1
之人,1
仍,1
將無辜,1
謊告,1
未,1
可定,1
應查,1
原檔,1
財物,1
帶,1
往者,1
准行,1
提原,1
檔內,1
無者,1
不准,1
行提,1
又,1
窩,1
逃,1
人,1
未曾,1
之先,1
身故,1
妻子,1
免其,1
應如,1
所,1
從,1
直隸,1
山東,1
河南,1
總督,1
白秉真,1
修,1
坍塌,1
部議,1
行令,1
得旨,1
今年,1
雨水,1
甚大,1
各處,1
多有,1
傾圯,1
尋常,1
不同,1
若責令,1
恐,1
不能,1
完工,1
反致,1
累民該,1
察明,1
確議,1
具奏,1
丙申,1
禮部,1
衙門議,1
覆,1
五官,1
正戈,1
繼文,1
所算,1
金水,1
二星,1
差錯,1
太甚,1
主簿,1
未經,1
測驗,1
錯監,1
天象,1
相近,1
理應,1
己酉,1
年民,1
已經,1
各省,1
不便,1
更換止,1
於,1
本年,1
暫用,1
經緯,1
躔,1
度,1
月,1
凌犯,1
及,1
日月交食,1
既據,1
自,1
認務求,1
應自,1
九年,1
以後俱交,1
仍令,1
欽天,1
監堂,1
官公同,1
四科,1
官員,1
每日,1
上,1
臺,1
晝測,1
晷,1
影以定,1
節氣,1
夜測,1
日月,1
定,1
行度,1
四年,1
之內,1
修正,1
務期,1
著成,1
書,1
得,1
旨,1
著,1
將,1
八年,1
進覽餘,1
依議,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
二十六,1
庚子,1
金星,1
晝見,1
陞,1
內務府,1
郎中,1
卓靈,1
阿為,1
秘書院,1
學士,1
盛京,1
戶部,1
侍郎,1
吳瑪護,1
奉天,1
將軍江寧,1
統額,1
楚為,1
江寧將,1
軍,1
統瓦爾喀為,1
將軍,1
위기,0
