한자단어,빈도
等,3
康熙,2
皇后,2
大臣,2
上詣,2
太皇太后,2
宮,2
部落,2
和,2
收回,2
不,2
之,2
十八年,1
己未,1
冬,1
十月,1
壬戌,1
朔享,1
太廟,1
上,1
親詣,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
孝陵仁,1
孝,1
孝昭,1
頒,1
十九年,1
時憲,1
曆,1
荊州,1
凱旋,1
科爾沁,1
公圖納,1
黑,1
將至,1
都城,1
遣內,1
塔達,1
攜,1
茶郊,1
迎之遣,1
內,1
奇,1
塔特,1
迎奠,1
出征,1
病故,1
一等,1
台吉,1
塞白克喪,1
庚申,1
問安諭,1
大學士,1
厄魯特,1
厄爾德尼,1
碩齊,1
搶,1
掠,1
吳喇忒人畜,1
深為,1
可惡,1
今噶爾丹,1
正,1
遣使,1
來,1
可,1
寫,1
敕,1
付,1
彼,1
齎,1
往,1
若,1
人眾則,1
已,1
如,1
當另,1
有,1
處置,1
即令,1
鄂爾,1
多斯,1
圖,1
亦,1
為,1
難,1
也,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
八十四,1
癸亥,1
皇太后,1
問安予,1
故,1
刑部尚,1
書劉,1
楗,1
祭葬,1
諡,1
端敏,1
위기,0
