한자단어,빈도
福建,7
等,5
大臣,4
之,4
官兵,4
賊,4
并,3
在,3
潮州,3
按察使,3
議政王,2
浙江,2
尚之信,2
其,2
及,2
併,2
總兵,2
軍,2
為,2
布政使,2
司,2
康熙,1
十七年,1
戊午,1
六月,1
庚午,1
朔諭,1
康親,1
王傑書,1
用兵,1
甚為,1
選,1
愞,1
自至,1
安居,1
無事,1
地及,1
屢降,1
嚴旨,1
督趣,1
始破,1
衢州,1
之賊,1
進定,1
既平,1
不事,1
預防,1
固守,1
俾海賊,1
登岸,1
遂,1
困海澄,1
我國家,1
軍法,1
嚴明,1
無敢,1
輕,1
忽,1
失機,1
將士,1
傑書,1
未嘗察取,1
供,1
詞,1
紏,1
劾,1
有,1
負,1
委任,1
其會議,1
以聞,1
尋議,1
政王,1
等議,1
奏傑書,1
罷庸,1
怠忽,1
軍紀宜,1
參贊,1
嚴行,1
處分,1
但,1
見,1
出征,1
破賊,1
俟,1
師旋察議,1
海澄,1
被困,1
之處,1
應令,1
盡力,1
救援,1
從,1
諭,1
所有,1
之兵,1
汛守,1
沿海,1
訖,1
於,1
勢,1
分力,1
弱,1
而,1
解海澄,1
急,1
又屬,1
最,1
要頃,1
平南王,1
已擊敗,1
高州,1
逆賊,1
令,1
其速,1
還會城,1
即率,1
馳,1
赴,1
鎮守,1
滿兵,1
靖南王,1
所屬,1
令赴,1
將軍賴塔,1
喇哈達,1
所,1
力剿,1
以援,1
海澄如,1
不能,1
親行則,1
速遣,1
至潮,1
同,1
官馬三奇,1
防守,1
授奉,1
國將,1
蘇爾特,1
之子,1
納爾台,1
奉恩將,1
陞,1
湖廣,1
湖北,1
高翼辰,1
湖廣下,1
江防,1
道于,1
成龍為,1
戊辰,1
予,1
故江,1
南京,1
口,1
左路,1
水師,1
官,1
左,1
都督,1
武榮,1
祭葬,1
如,1
例予,1
吉安,1
陣亡,1
千總侯朝,1
卹,1
銀,1
一百五十,1
兩,1
廕,1
一子,1
以衛千總用,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
七十三,1
辛未,1
總督郎廷,1
相疏,1
報閏,1
三月,1
十六日,1
山賊,1
蔡寅,1
擁眾,1
萬餘,1
突犯,1
安溪,1
知縣,1
李鈺同,1
駐,1
防千總,1
王國棟,1
率,1
兵役,1
丁壯士,1
庶親,1
身督戰,1
殺,1
傷賊,1
眾無算,1
遁,1
去,1
仍,1
山,1
立木,1
城據,1
守署,1
泉州,1
城守營,1
參將,1
甯,1
維國署,1
提標後營,1
遊擊,1
王昶,1
各帶,1
滿漢,1
該,1
道,1
府,1
廳,1
調發,1
鄉壯,1
民兵,1
在籍,1
侍讀,1
學士,1
李光地,1
募發,1
丁壯,1
令弟,1
姪,1
統領,1
力,1
進剿,1
殺敗,1
賊眾,1
燒,1
燬,1
營,1
保全,1
縣城,1
又,1
興化鎮,1
標遊擊,1
劉應祥,1
亦,1
攻開,1
倉嶺,1
敗,1
逃,1
竄,1
下部,1
議敘,1
위기,0
