한자단어,빈도
御,2
之,2
為,2
康熙,1
二十四年,1
乙丑,1
五月,1
庚申,1
朔上,1
保和殿,1
選進士,1
張希良,1
甯,1
世簪,1
許承家,1
沈辰垣,1
仇兆鰲,1
宋大業,1
李殿,1
邦,1
徐元正,1
汪灝,1
謝陳常,1
宋衡,1
高曜,1
馮瑞,1
汪薇,1
許賀來,1
鄭,1
崑,1
瑛,1
陳,1
遷鶴,1
李懋,1
吳之瑜,1
魏,1
男,1
俞長,1
城安,1
箴,1
樊澤達,1
王之樞,1
吳垣魯瑗,1
宋如辰,1
李朝鼎,1
鄧咸齊,1
劉坤梅,1
珩,1
張明,1
先,1
劉涵,1
劉偉孫,1
勷,1
等,1
庶,1
吉士,1
諭,1
曰,1
士子,1
讀書稽古,1
原期,1
窮理,1
致用,1
平居砥礪,1
廉隅,1
敦修,1
品行,1
皆,1
異日,1
服官,1
蒞政之本,1
迨,1
一,1
登仕路,1
志在,1
功名,1
未免,1
專意求,1
進干營,1
奔,1
競喪,1
其懷來,1
往往,1
有,1
之爾多士,1
從,1
田間,1
來甫,1
通仕籍務,1
宜率,1
其素,1
履不改,1
初心,1
凡授,1
內外,1
職任,1
其,1
各加,1
黽,1
勉清操,1
自矢,1
恬靜,1
寡營,1
循分,1
盡,1
職潔己,1
愛民以,1
副,1
朕,1
造就人才,1
至意,1
丁巳,1
頒發,1
製,1
檜,1
樹,1
賦,1
勒碑,1
闕里,1
孔廟,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之一百二十,1
壬戌,1
仁孝,1
皇后,1
忌辰,1
遣官,1
祭陵,1
위기,0
