한자단어,빈도
副,4
陞,3
都,3
左,2
都御史,2
右侍郎,2
前鋒,2
參領,2
統,2
閏,1
三月,1
戊戌,1
朔,1
阿山,1
為戶部,1
吏部,1
王,1
封,1
濚,1
丁,1
母,1
憂,1
命,1
回,1
籍守制,1
丁酉,1
以,1
原任,1
都察院,1
吳,1
琠,1
補,1
原,1
官,1
增,1
設,1
火器,1
營操,1
練官,1
各五員派,1
每旗,1
統一員,1
兼管,1
己亥,1
色格,1
印為,1
正,1
白旗,1
漢軍副,1
索羅希為,1
杭州,1
위기,0
