한자단어,빈도
等,8
萬,8
五千,4
文武,3
及,3
二千,3
四百,3
大清,2
聖祖合,2
天弘運,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
之,2
二百八十,2
節婦,2
人丁,2
二十九,2
七百,2
千八百,2
兩有,2
五百,2
七,1
康熙,1
五十九年,1
庚子,1
春,1
正月,1
戊辰,1
朔,1
上詣,1
堂子,1
行禮,1
還宮,1
拜神,1
畢御殿,1
王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
停止,1
筵宴,1
朝鮮國王,1
李,1
焞,1
遣,1
陪臣,1
趙,1
道,1
彬,1
表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
丁卯,1
賜,1
朝,1
正,1
外藩,1
科爾沁,1
烏,1
朱穆,1
秦蒿,1
齊,1
忒,1
翁牛特,1
扎魯特喀爾,1
喀,1
杜爾伯特,1
巴林,1
蘇,1
尼特,1
毛明安,1
克西,1
克騰,1
郭爾羅,1
斯王,1
貝勒貝子,1
公,1
台吉,1
內,1
大臣,1
大學士,1
侍衛,1
宴,1
旌表,1
八旗,1
滿洲,1
陸什妻,1
查氏,1
十五,1
人,1
蒙古,1
鄂謨克,1
圖妻,1
關氏,1
七人漢,1
軍馬光,1
顯妻,1
楊氏,1
一人,1
直隸,1
各省,1
熊超妻,1
鄧氏,1
十人貞女,1
阮淳,1
聘妻,1
沈氏,1
三人,1
孝子,1
嚴寅清,1
各給,1
銀建坊,1
如例,1
是,1
歲,1
戶口,1
七十二,1
二十四,1
又,1
永不,1
加賦,1
滋生,1
八千,1
五百四十,1
五,1
田地,1
山,1
蕩,1
畦,1
地,1
二十六,1
萬七,1
二十二,1
頃,1
五十,1
畝有,1
奇,1
徵銀二,1
一十五,1
四千五百,1
五十二,1
奇米,1
豆麥,1
六百,1
九十,1
二百三十五,1
石有,1
奇草,1
五萬,1
六百六十,1
五束,1
茶,1
二十,1
引行,1
鹽,1
一,1
十一,1
二十五,1
引徵課,1
銀,1
三百,1
七十七,1
三千六百,1
五十五,1
奇鑄,1
錢,1
四萬,1
三千七百,1
四十五,1
八百,1
有奇,1
六,1
辛未,1
上幸,1
暢春園,1
위기,0
