한자단어,빈도
等,8
台吉,6
封為,4
及,3
丹津,3
布坦,3
文武,2
之,2
上詣,2
貝勒貝子,2
大臣,2
大學士,2
皇太后,2
青海,2
親王,2
阿,2
喇,2
科爾沁,2
喀,2
節婦,2
人,2
大清,1
聖祖合,1
天弘運,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
二百七十,1
一,1
康熙,1
五十六年,1
丁酉,1
春,1
正月,1
丙辰,1
朔,1
堂子,1
行禮,1
還宮,1
拜神,1
畢率,1
諸王,1
公內,1
侍衛等諸,1
宮行,1
禮御殿,1
王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
停止,1
筵宴,1
朝鮮國王,1
李,1
焞,1
遣,1
陪臣,1
鄭載崙,1
表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
乙卯,1
諭理,1
藩院,1
已故,1
扎,1
什巴,1
圖爾自效,1
順以,1
來,1
一心,1
向化,1
伊子羅卜,1
臧,1
人材,1
亦,1
優著,1
其,1
達顏,1
係,1
達賴巴,1
圖爾,1
孫為,1
人誠實,1
感,1
朕,1
深恩,1
實心,1
辦事,1
甚屬勤,1
勞著,1
貝勒,1
巴爾珠爾,1
喇扎卜,1
俱著,1
貝子,1
著封,1
為,1
輔國,1
公察罕,1
之婿,1
阿喇,1
格勒,1
克著,1
一等,1
賜,1
朝,1
正,1
外藩,1
翁牛特,1
奈曼喀爾,1
土默特,1
扎魯特,1
巴林,1
郭爾羅斯,1
烏,1
朱穆奏,1
蒿,1
齊,1
忒,1
喇沁,1
阿祿,1
毛明,1
安王,1
公,1
內,1
侍衛,1
宴,1
旌表,1
八旗,1
滿洲,1
申蘭,1
妻郎氏,1
八人,1
蒙古,1
阿育士,1
妻翁氏,1
十三,1
人漢,1
軍,1
劉世俊,1
妻夏氏,1
十二,1
直隸,1
各省,1
李枝奐妻,1
張氏,1
二十二,1
孝子,1
熊耀璣,1
一人,1
各給,1
銀建坊,1
如例,1
丁巳,1
宮,1
問安,1
위기,0
