한자단어,빈도
總督,5
副,4
都,4
等,3
以,3
賊,3
徽州,3
諭,3
董,3
衞,3
國,3
袁州,3
又,3
翰林院,2
曰,2
日,2
進講,2
於,2
奏,2
尋,2
數日,2
其,2
惓,2
江南,2
阿席熙,2
疏報,2
接壤,2
驍騎,2
率,2
赴,2
兗州,2
滿洲,2
蒙古,2
江西,2
猓,2
上,2
吉安,2
將軍希爾根,2
撫建,2
與,2
總兵,2
趙,2
或,2
進剿,2
復,2
九月,1
壬戌,1
朔諭,1
掌院,1
學士,1
傅達禮,1
講關,1
係,1
甚大今,1
停講,1
已久,1
若,1
再,1
遲,1
恐致,1
荒,1
疎,1
日月,1
易邁,1
雖,1
當此,1
多事,1
之時,1
不妨,1
乘間,1
事無誤,1
工夫,1
不間,1
裨益,1
身心,1
非淺爾,1
衙門議,1
諸臣,1
幾務,1
殷繁,1
請間,1
一進,1
講上,1
軍機,1
事情,1
有間,1
一至者,1
亦,1
有,1
連至者,1
非,1
可限以,1
日期,1
仍,1
每日,1
以慰,1
朕,1
嚮,1
學之意,1
饒州,1
犯,1
婺源,1
縣上,1
江浙,1
要,1
地將,1
軍額,1
楚署,1
統,1
宗室,1
巴爾堪,1
揚威將,1
軍所統,1
并,1
江寧將,1
軍所轄兵,1
內,1
酌量,1
堵剿,1
逆賊署,1
統碩塔,1
穆森以,1
鎮守,1
驍騎移,1
駐江寧,1
更,1
發京師,1
每佐領,1
一名,1
王府,1
長,1
史雅賴,1
一等,1
侍衛,1
阿喀尼為署,1
統率,1
之往,1
駐,1
疏,1
報,1
吳,1
逆,1
偽,1
將,1
軍,1
二人,1
數千來,1
犯長,1
沙,1
糾,1
集群,1
盜聲襲,1
袁臨,1
窺,1
伺,1
已入,1
境內,1
距,1
不遠,1
贛州,1
通粵要,1
路,1
今賊,1
入,1
袁境,1
停剿,1
諸賊,1
分,1
所部,1
兵,1
將軍哈爾哈齊率,1
應奎,1
并力,1
剿禦,1
希爾根,1
所餘兵,1
馬,1
固守,1
南昌,1
相機,1
以行,1
陷,1
都昌,1
提督,1
國祚,1
等速,1
行剿,1
滅,1
安徽,1
巡撫,1
靳輔,1
嚴飭,1
將弁,1
加意,1
防禦,1
辛酉,1
上詣,1
太皇太后,1
宮,1
問安,1
浙江,1
李之芳,1
統胡,1
圖臣,1
標中,1
軍副將,1
王廷梅,1
統領,1
官兵,1
至石,1
梁大,1
溝源,1
三路,1
擊敗,1
賊眾,1
官,1
李榮,1
敗,1
恢,1
東陽縣,1
得,1
旨嘉獎,1
下部,1
議敘,1
癸亥,1
土默特,1
故,1
固山,1
貝子,1
古睦子,1
滾濟斯,1
扎布,1
襲爵,1
위기,0
