한자단어,빈도
等,5
三月,4
於,4
四十,3
總兵,2
敘,2
有功,2
定例,2
請,2
從,2
之,2
張傑,2
癸亥,1
朔加授,1
福建,1
福寧,1
官,1
吳萬福,1
都督,1
同知,1
以,1
攻剿,1
海寇,1
阮,1
春雷,1
也,1
壬戌,1
予山,1
東陣亡,1
一等,1
阿達,1
哈哈,1
番,1
阿納海,1
祭葬,1
如例,1
禮部題,1
殿試,1
十五日,1
今,1
十八日,1
恭遇,1
萬壽節,1
將殿,1
試之期,1
改,1
二十二日,1
舉行,1
刑部,1
遵旨,1
議覆凡,1
犯過,1
失殺,1
人者,1
旗下,1
照,1
盛京,1
鞭,1
一百,1
賠,1
人民,1
人責,1
板,1
追銀,1
兩給付,1
死者,1
之家,1
旗民有,1
彼此,1
過失,1
殺者,1
俱,1
照給,1
銀,1
兩之例,1
丙寅,1
靖南王,1
耿繼茂疏,1
報海逆洪旭黃廷,1
擁,1
鄭錦殘黨,1
遁,1
踞,1
銅山,1
所轄偽將,1
吳盛,1
率,1
領兵民,1
渡海,1
投誠群,1
賊,1
分來,1
追,1
意欲,1
乘機入,1
犯內,1
地,1
官王,1
進功,1
統兵,1
馳剿,1
殲賊眾,1
陸鰲,1
破賊,1
巢,1
下,1
蔡,1
斬,1
首千餘級,1
接應,1
投誠人,1
入界,1
在,1
事,1
鎮將,1
及,1
均,1
敘錄,1
以勵,1
將來,1
下部,1
察,1
위기,0
