한자단어,빈도
之,11
為,8
明太祖,6
金陵,6
曰,5
以,5
而,5
都,4
陵,4
朕,3
駐蹕,3
在,3
日,3
六朝,3
於,3
矣,3
地利,3
十一月,2
句容,2
縣,2
爾,2
民生,2
見,2
臺,2
上,2
大臣,2
祭,2
御,2
製,2
故宮,2
也,2
昔者,2
今則,2
若,2
夫,2
無,2
有,2
曆,2
燕京,2
不如,2
副,2
壬戌,1
朔,1
上過,1
問知,1
縣陳協,1
濬,1
所治縣,1
今歲,1
秋成,1
若何,1
陳,1
協濬,1
奏賴,1
皇上,1
洪福,1
今,1
秋收,1
穫,1
甚,1
豐上,1
知縣,1
係,1
親民之官,1
與,1
一縣,1
休戚,1
相關,1
巡行,1
之次,1
此處,1
百姓,1
困苦,1
當潔己,1
奉公,1
愛民如子,1
不爾則,1
國法,1
具在爾,1
其慎,1
之上,1
至江寧登,1
雨花,1
觀其,1
城郭,1
山川,1
形勢,1
進江寧,1
府城,1
辛酉,1
由,1
陸路,1
啟行,1
縣長,1
巷村,1
正黃旗,1
蒙古,1
統公坡爾盆,1
領侍衛內,1
癸亥,1
遣,1
內閣,1
學士席爾達,1
祝,1
文,1
自古,1
歷代,1
帝王,1
繼天,1
立極,1
功德,1
並隆治統,1
道,1
統昭垂弈,1
世朕君,1
臨海宇,1
運會,1
昇,1
平軫念,1
省方,1
問俗,1
途經,1
白下,1
憑眺,1
鍾,1
山,1
緬憶,1
前徽興言,1
往烈,1
園陵入,1
望,1
瞻,1
封樹,1
依然,1
史冊,1
可,1
徵企芳規,1
儼,1
儀章式,1
舉殷,1
禮聿稱,1
敬遣,1
專官,1
代陳牲,1
帛,1
爰,1
申,1
禋,1
祀,1
之誠用,1
著,1
景行,1
之志冀神爽,1
其不昧,1
降雲車,1
以格歆,1
諭,1
大學士,1
明珠,1
尚書介山,1
已遣,1
官致,1
但,1
既,1
抵江寧,1
距陵,1
非遠,1
其親,1
拜,1
奠是,1
謁,1
過明,1
慨然,1
久之,1
過,1
論,1
禹,1
貢揚州,1
之域,1
秦立,1
郡,1
秣,1
兩漢因,1
孫權,1
時稱,1
建業,1
東晉,1
及,1
宋齊,1
梁陳地,1
號佳麗,1
隋唐,1
之間,1
舊跡,1
漸致,1
湮,1
沒,1
南唐,1
李氏,1
始,1
更築,1
城名,1
府,1
明有,1
天下,1
建都,1
此,1
窺,1
之意,1
宅,1
中,1
圖大,1
控制,1
四方,1
千百,1
世無有,1
替,1
歲,1
甲子,1
冬,1
省,1
方南來,1
江寧將,1
登鍾山,1
酹,1
酒,1
之陵道,1
出,1
荊,1
榛,1
滿目,1
鳳闕,1
嵬,1
峩,1
頹垣斷,1
壁,1
玉河,1
之灣環,1
荒溝,1
廢岸,1
路旁,1
老民,1
跪,1
進,1
建極殿,1
乾清宮,1
階,1
磌,1
陛,1
級,1
猶,1
得,1
想,1
其,1
華,1
構,1
焉,1
布衣,1
起淮,1
泗之間,1
經營,1
大業,1
應天,1
順人奄有區,1
夏頃,1
過其,1
城市,1
閭,1
閻,1
巷陌,1
未改,1
舊觀,1
宮,1
闕,1
一存者,1
睹,1
此興,1
懷能,1
不,1
吳宮,1
花草,1
晉代,1
衣冠,1
歎,1
耶,1
昔人,1
論形勢,1
地,1
首推,1
燕秦,1
次之,1
然,1
雖有長,1
江之險,1
天塹,1
地脈,1
單弱,1
所,1
憑,1
倚,1
偏安,1
弗克,1
自振固,1
數之不齊,1
或,1
亦,1
地勢,1
使然,1
明自,1
文皇,1
靖難,1
之後嘗以,1
為行,1
宣德,1
末年,1
遂,1
徙,1
其時,1
殿,1
苑囿,1
之觀,1
聲明,1
文物,1
之盛,1
南北,1
並峙,1
遠勝,1
迨,1
承平,1
既久,1
忽,1
治安,1
萬,1
後,1
政事,1
漸弛,1
宦寺,1
朋黨,1
交相,1
搆陷,1
門戶,1
日分,1
而士氣,1
澆,1
薄,1
賦斂,1
繁而,1
民心,1
渙散,1
闖賊,1
烏合,1
之眾,1
唾手,1
宗社,1
不守馬,1
阮以,1
囂偽,1
之徒,1
託,1
名,1
恢,1
復,1
僅快,1
私仇,1
使,1
有明,1
艱難,1
創造,1
基業,1
未,1
三百年,1
坵,1
墟,1
良,1
可悲,1
孟子曰,1
天時,1
人,1
和,1
國家者,1
知,1
天心,1
可畏,1
不足,1
恃兢兢業業取,1
前代,1
廢興,1
蹟,1
加儆惕,1
焉則,1
庶,1
幾,1
賜,1
扈,1
從,1
內,1
滿漢大學士,1
統尚書,1
前鋒統,1
領護,1
軍統領,1
統學士,1
都御史,1
侍衛,1
各,1
執事,1
人員表,1
裏,1
縀,1
疋,1
위기,0
