한자단어,빈도
等,9
之,4
皇后,4
都,3
楊如松,3
兵丁,3
地方,3
効,3
力,3
又,3
駐,3
彭蹴達,3
八月,2
土司,2
千把,2
行走,2
陸華齡,2
賊,2
碟,2
副,2
看守,2
奏聞,2
得,2
原任,2
今,2
陞,2
達,2
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
二百八十,1
二,1
康熙,1
五十七年,1
戊戌,1
十一月,1
乙亥,1
朔,1
冬至,1
祀,1
天,1
於,1
圜丘,1
遣領,1
侍衛內,1
大臣,1
公馬爾賽,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵,1
孝惠章,1
陵仁孝,1
孝昭,1
孝懿,1
陵,1
停止,1
次日,1
朝賀,1
甲戌,1
統延信,1
疏言,1
二十一日,1
率領,1
五百名,1
解送,1
糧餉,1
至,1
穆魯期,1
烏蘇,1
陡遇,1
準噶爾賊,1
人將,1
總,1
三名,1
四十八,1
名傷害,1
衝突,1
而,1
出,1
今具,1
呈,1
情願,1
祁顯邦率,1
伊土兵,1
前,1
赴,1
軍,1
前經,1
今數,1
月,1
俱受,1
聖主,1
隆恩,1
何敢,1
徒食,1
錢,1
糧求,1
指示,1
因令,1
劄,1
那蘭,1
撒蘭,1
扎,1
古木,1
查,1
拏,1
寇,1
其,1
被,1
傷害,1
總及,1
俟,1
查明,1
議奏,1
從,1
統和禮,1
疏言據鶴麗,1
總兵,1
官趙坤報,1
稱閏,1
初四,1
日有,1
巴達,1
節屬,1
下,1
幾及,1
伊,1
跟,1
隨之人,1
九名,1
潛至,1
中甸,1
貿易,1
巴達節,1
係,1
投順策,1
妄,1
阿,1
喇,1
布坦,1
委為,1
藏,1
內,1
王之人,1
是,1
以將,1
幾拘住,1
請示,1
作何,1
發落,1
語臣,1
隨令,1
該鎮,1
小心,1
外特疏,1
旨,1
幾著,1
解來,1
京和禮,1
疏言臣,1
前往,1
滇省,1
會商,1
料理,1
沿邊,1
軍務,1
惟以,1
安輯,1
兵民為,1
念,1
乃,1
有,1
前鋒,1
參領,1
統鄂,1
米,1
二等,1
侍衛,1
邁徒,1
主事,1
員,1
外郎德成,1
凡,1
遇會,1
商辦,1
事,1
任意,1
不來,1
肆行,1
生事,1
合行,1
旨將,1
鄂米,1
自彼發往,1
打箭爐,1
令溫,1
普管,1
轄,1
丙子,1
上,1
回,1
暢春園,1
위기,0
