한자단어,빈도
至,4
之,4
敕,3
與,3
上,3
其,2
亦,2
等,2
所,2
乞,2
十二月,1
己丑,1
朔予,1
故,1
三等,1
侯,1
李廷燮,1
祭葬,1
如例,1
戊子,1
命,1
安北,1
將軍伯費揚,1
古為,1
撫遠,1
大將,1
軍,1
先是,1
遣,1
五品,1
官阿爾必,1
特祜,1
齎,1
往訊噶爾丹,1
是,1
阿爾必,1
特祜歸,1
以噶爾丹,1
奏章,1
疏,1
曰,1
蒙降,1
書,1
不勝,1
懽,1
忭,1
辛未,1
年來,1
草美獸,1
蕃,1
乘,1
便,1
有,1
行想,1
皇上,1
鑒,1
悉,1
矣,1
念,1
蒙古,1
疆界,1
相近,1
恐有,1
妄行,1
故為,1
禁止,1
遣人,1
一隊,1
遺書道,1
意而納,1
木扎爾陀音,1
反以,1
為,1
往,1
攻棄,1
牲畜,1
而,1
去,1
所云掠,1
喀爾喀之事,1
乃,1
我界,1
行人,1
刦,1
我,1
不,1
知,1
達,1
賴,1
喇嘛,1
差濟隆,1
胡土克圖,1
內,1
大臣,1
吳丹,1
所定,1
之議,1
前經,1
節次,1
奏,1
伏,1
仍照,1
前奏,1
加恩,1
雖有,1
罪愆,1
寬宥果,1
若,1
有理,1
乞降,1
溫旨,1
不勝欣悅,1
奏入,1
得,1
旨,1
此奏,1
暫存,1
勿,1
諭,1
喀爾,1
喀,1
固山,1
貝子,1
車卜登,1
故遣,1
官致,1
祭,1
辛卯,1
自,1
暢春園,1
回宮詣,1
皇太后,1
宮,1
問安,1
위기,0
