한자단어,빈도
等,6
萬,6
文武,3
及,3
二千,3
大清,2
聖祖合,2
天弘運,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
之,2
大臣,2
大學士,2
節婦,2
五百,2
二百,2
兩有,2
六百,2
八萬,2
十五,2
二百三十,1
二,1
康熙,1
四十七年,1
戊子,1
春,1
正月,1
己酉,1
朔,1
上詣,1
堂子,1
行禮,1
還宮,1
拜神,1
畢率,1
諸王,1
貝勒貝子,1
公內,1
侍衛等詣,1
皇太后,1
宮行,1
禮御殿,1
王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
停止,1
筵宴,1
朝鮮國王,1
李,1
焞,1
遣,1
陪臣,1
李澤等表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
戊申,1
賜,1
朝,1
正,1
外藩,1
科爾沁,1
翁牛特,1
蒿齊,1
忒,1
扎魯特,1
烏,1
朱穆秦,1
土默特,1
喀喇沁,1
巴林,1
阿霸,1
垓,1
喀爾喀王,1
貝勒貝子額,1
駙公,1
台吉,1
內,1
侍衛,1
宴,1
旌表,1
八旗,1
滿洲,1
彭大妻,1
瓜爾佳氏,1
十一,1
人,1
蒙古,1
敦楚克妻,1
蘇氏,1
三人漢,1
軍陳芳妻,1
郭氏,1
三人,1
直隸,1
各省,1
麥弘泰妻,1
徐氏,1
六人貞女,1
楊觀,1
果聘妻,1
周氏,1
一人,1
各給,1
銀建坊,1
如例,1
是,1
歲,1
人丁,1
戶口,1
四十一,1
二千五百,1
六十,1
田地,1
山,1
蕩,1
畦,1
地,1
九十八,1
九千,1
三頃,1
六十二,1
畝有,1
奇徵銀,1
七百,1
四十二,1
六十八,1
奇米,1
豆麥,1
九十七,1
三千,1
二十三,1
石有,1
奇草,1
九,1
束茶,1
七千五百,1
十二,1
引行,1
鹽,1
四百,1
三十二,1
一千四百,1
七十五,1
引徵課,1
銀,1
二百六十,1
九萬,1
八百,1
二十八,1
奇鑄,1
錢二萬,1
三千八百,1
五千,1
九百,1
有奇,1
二百三十一,1
庚戌,1
上幸,1
暢春園,1
위기,0
