한자단어,빈도
之,15
副,11
都,11
隄,9
等,7
為,6
俱,5
兵丁,5
軍,5
大,5
統,5
以,5
保題,4
其,4
至,4
滿洲,4
逺,3
仍,3
從,3
王殿,3
軍黃秉鉞,3
與,3
各,3
銀,3
十八里,3
無,3
議覆,2
四,2
府,2
南,2
廣,2
缺,2
槩,2
行,2
停止,2
披甲,2
請,2
令,2
攢,2
湊,2
聚,2
譁,2
門,2
奉旨,2
依議,2
即,2
張倫,2
絞,2
處,2
應,2
盛京,2
陞,2
鑲紅旗,2
宗室,2
正紅旗漢,2
正黃旗,2
蒙古,2
參領,2
黃,2
之處,2
詹家,2
店,2
水,2
自,2
沁,2
築,2
遙,2
滎,2
澤,2
而,2
則,2
五月,1
乙酉,1
朔,1
癸未,1
大學士,1
九卿,1
遵旨,1
河工,1
官員關,1
係,1
緊要,1
臺,1
灣,1
屬,1
海疆,1
而廣西,1
之南寧,1
太平,1
慶,1
思,1
恩,1
雲,1
元,1
江,1
開,1
化,1
西,1
在,1
邊,1
此等,1
地方官,1
員,1
照舊,1
例令,1
該督撫,1
調補,1
其餘歷,1
年督撫,1
具題,1
增添,1
缺並,1
條奏,1
交與督撫,1
武職,1
參遊,1
守,1
各官,1
遵,1
定例,1
內應題,1
揀,1
選銜,1
缺相,1
當者題,1
補其餘,1
亦,1
以後不應題,1
補調,1
補,1
文武官,1
缺及,1
有,1
事故,1
並越銜,1
者,1
將該,1
督撫,1
提鎮,1
并,1
轉詳,1
之官,1
均照,1
徇庇例,1
降三級,1
調用,1
先是,1
福建,1
浙江,1
總督,1
覺羅滿,1
保疏,1
參,1
福州,1
將軍標,1
下,1
吉等訴,1
稱將,1
許將,1
四旗裁,1
減馬,1
糧奏,1
復,1
行給,1
兩,1
赴京,1
使費,1
及至,1
事不果,1
行不將,1
兩給,1
還等語,1
因此,1
夤夜,1
圍,1
壘,1
將,1
經,1
巡,1
撫,1
呂,1
猶,1
龍,1
鄭,1
繼,1
寬,1
曉,1
諭,1
始,1
散,1
理合,1
參奏,1
著議政,1
大臣,1
會議,1
速行,1
具奏,1
尋議,1
覆應,1
見,1
被告,1
之將,1
等徹,1
回交,1
刑部,1
看守,1
原告,1
行鎖,1
拏,1
解京質,1
審,1
是,1
審訊,1
兩黃秉鉞,1
並未,1
收受,1
擅自,1
干法,1
紀應,1
將為,1
首,1
吉,1
武坤山,1
行處,1
斬家產入,1
官其,1
妻子,1
給,1
功臣,1
奴為,1
六人擬,1
監侯秋後處,1
決小撥,1
什庫,1
沈元弼,1
二百一十,1
八人,1
鞭,1
一百,1
入辛者,1
庫當,1
差將,1
平時,1
不能,1
約束,1
應照,1
溺,1
職例,1
革職,1
得,1
旨,1
吉武坤,1
山著,1
斬,1
依擬,1
監候,1
秋後處,1
決沈元弼,1
免其入,1
辛者,1
庫,1
發往,1
及,1
八城分,1
漢軍佐領,1
下令,1
効,1
力當,1
差黃秉鉞,1
著革,1
職餘,1
西倫圖,1
統調,1
勒什亨為,1
正紅旗,1
統正,1
紅旗漢,1
統馬爾塞為,1
前鋒,1
騷達色,1
統護,1
花塞為,1
統參,1
領達成,1
正,1
白旗,1
丙戌,1
工部,1
先經,1
都御史,1
牛鈕,1
沁交匯,1
原,1
工,1
發,1
易,1
致,1
泛,1
溢,1
河隄,1
工接,1
滎澤縣,1
建,1
禦,1
今,1
據,1
陳,1
鵬,1
年,1
楊,1
宗,1
義,1
會,1
題,1
馬,1
營,1
決,1
口,1
東,1
頭,1
十二里,1
民,1
相,1
幾,1
增,1
月,1
務,1
堅,1
厚,1
照,1
一,1
樣,1
重,1
保障,1
向,1
隄岸,1
蓋,1
南岸,1
有廣,1
武山,1
屏蔽,1
北岸,1
沁水,1
通流,1
當沁黃,1
交漲,1
之時,1
聽,1
散漫,1
上,1
流入,1
水寨,1
及原,1
武縣,1
黑,1
羊山,1
沙地,1
水勢,1
寬平,1
不致,1
衝溢若,1
并築,1
堵,1
寨,1
暴,1
漲,1
宣,1
洩,1
勢,1
必,1
衝,1
射,1
根,1
留,1
此,1
以備,1
宣洩應,1
如所題,1
위기,0
