한자단어,빈도
和,3
皇帝,3
卷,3
之,3
至,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
功德,2
大,2
成仁,2
實錄,2
二百五十,2
皇太后,2
淑惠妃,2
等,2
曰,2
朕,2
吉士,2
亦,2
即,2
俱,2
一等,2
於,2
卿,2
陳,2
設,2
器皿,2
及,2
祭品,2
等物,2
係,2
辦理,2
工部,2
請將,2
馬,2
兼管,2
內務府,2
總管,2
七,1
康熙,1
五十二年,1
癸巳,1
十一月,1
乙巳,1
朔上,1
奉,1
自暢,1
春園,1
回宮,1
世祖,1
章,1
薨,1
輟朝,1
三日,1
甲辰,1
諭大學士,1
閱庶,1
散館,1
試卷,1
其習,1
清書者,1
僅學習,1
一年,1
雖,1
無,1
甚優,1
不,1
甚劣,1
三等,1
之卷,1
猶能,1
對漢文,1
繙,1
譯伊,1
著留,1
翰林院,1
習漢文者,1
詩文,1
平常,1
略有,1
可觀,1
仍,1
留,1
衙門,1
其餘,1
十一卷,1
總屬,1
不堪,1
將伊等,1
俱革,1
去,1
庶,1
教習,1
進士處,1
照常,1
學習,1
第三卷,1
曹鳴詩,1
甚,1
牽,1
強將,1
此易置,1
末,1
名王,1
圖炳字,1
甚好易,1
第三,1
陞,1
左,1
通政,1
郝林為,1
太僕寺,1
廣東,1
副,1
都,1
統何,1
天培奏,1
請,1
陛見,1
允,1
六,1
丙午,1
上詣,1
靈前,1
奠酒,1
諭,1
皇四子,1
碩雍親,1
王胤,1
禛,1
適往,1
奠時,1
見,1
一切,1
甚覺,1
粗率,1
爾,1
逐一,1
詳閱,1
敬慎,1
整理,1
并查,1
何人,1
所,1
之事,1
指名,1
參奏,1
尋奏,1
光祿寺,1
尚書滿,1
篤,1
侍郎,1
進泰內閣,1
學士,1
光祿,1
寺,1
事馬良,1
一并,1
交,1
刑部,1
治罪,1
又,1
此事,1
有,1
之責,1
赫奕,1
署,1
總,1
管事,1
齊,1
交部議,1
處,1
從,1
之上,1
詣,1
宮,1
問安,1
위기,0
