한자단어,빈도
陞,3
湖南,3
布政使,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
之,2
一百六十,2
為,2
在,2
江南,2
內閣,2
學士,2
八,1
康熙,1
三十四年,1
乙亥,1
八月,1
庚寅,1
朔,1
山東,1
按察使,1
張,1
勄,1
司,1
己丑,1
勇略將,1
軍,1
趙,1
良棟,1
疏言,1
皇上,1
念臣,1
年老,1
足疾令,1
回籍,1
調養,1
但,1
寧夏無明,1
醫明,1
醫多,1
臣,1
欲,1
往,1
就,1
醫調治得,1
旨,1
著給,1
與,1
船,1
隻,1
前往,1
楊鳳起,1
巡撫,1
七,1
辛卯,1
諭大學士,1
阿蘭泰,1
朕,1
出巡,1
後,1
蒙古,1
事情,1
及諸,1
奏章,1
爾皆開,1
看然後奏聞,1
又,1
諭,1
大學士,1
等于,1
成龍,1
向,1
經緣,1
事革,1
職今,1
河工,1
殫極勤,1
勞其,1
總督,1
原銜,1
可,1
復,1
還之,1
侍讀,1
喇錫為,1
兼禮部,1
侍郎,1
위기,0
