한자단어,빈도
萬,6
上詣,4
太皇太后,4
五千,4
六百,4
皇太后,3
等,3
宮,3
問安,3
二千,3
文武,2
及,2
三千,2
有,2
三百,2
康熙,1
十八年,1
己未,1
春,1
正月,1
丁酉,1
朔,1
堂子,1
行禮,1
還宮,1
拜神,1
畢率,1
諸王,1
貝勒貝子,1
公及,1
內,1
大臣,1
大學士,1
都,1
統尚書,1
精奇,1
尼哈番,1
侍衛等詣,1
宮行,1
禮御殿,1
王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
照例,1
筵宴,1
朝鮮國王,1
李,1
焞,1
遣,1
陪臣,1
李等表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
丙申,1
旌表,1
八旗,1
節婦,1
滿洲,1
瓦海妻,1
溫氏,1
十九人,1
漢軍成,1
其美妻,1
曹氏,1
四人烈,1
婦滿洲,1
阿蘭泰妻,1
殷氏,1
一人,1
各給,1
銀建坊,1
如例,1
是,1
歲,1
人丁,1
戶口,1
一千六百,1
八十四,1
七百,1
三十五,1
田地,1
山,1
蕩,1
畦,1
地,1
五百,1
六萬,1
四千七百,1
九,1
十二,1
頃,1
八十七,1
畝徵銀,1
一百九十,1
五萬,1
五十四,1
兩二錢,1
奇米,1
豆麥,1
二十,1
九千,1
四十五,1
石,1
二斗,1
有奇草,1
二百,1
二十四,1
一十九,1
束茶,1
十五,1
三百六十五,1
引行,1
鹽,1
九十三,1
三十,1
引徵課,1
銀,1
二百三十,1
九萬,1
七十五,1
兩八錢,1
奇鑄,1
錢二萬,1
一百,1
三十六,1
三百六十,1
有奇,1
大清,1
聖祖合,1
天弘運,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
七十八,1
庚子,1
위기,0
