한자단어,빈도
左侍郎,4
等,3
於,3
右侍郎,3
甲子,2
大學士,2
民生,2
有,2
省分,2
九卿,2
元,2
請,2
祭,2
兵部,2
陞,2
蒙古,2
都,2
為,2
九月,1
朔,1
上詣,1
太皇太后,1
皇太后,1
宮,1
問安諭,1
向,1
令,1
開海,1
貿易謂,1
閩粵邊,1
海,1
有益,1
若此,1
二省,1
民用,1
充阜,1
財貨,1
流通,1
各省,1
俱有,1
禆,1
益且,1
出海,1
貿易,1
非,1
貧民所能,1
富商,1
大,1
賈懋遷,1
無薄,1
徵其稅,1
不致,1
累民可充,1
閩粵兵,1
餉,1
以免,1
腹裡,1
轉輸,1
協濟,1
之,1
勞腹裡,1
錢,1
糧,1
餘,1
小民,1
又,1
獲安養,1
故令,1
開海貿易,1
今若照,1
奉差,1
郎中,1
伊爾格圖,1
所奏給,1
與,1
各關,1
定例,1
款項,1
橋道,1
渡口,1
處,1
槩,1
行徵稅,1
何以,1
異,1
原無稅,1
課之地,1
反,1
增設,1
一關,1
科斂乎,1
此事,1
恐致,1
擾害,1
爾,1
傳諭,1
詹事,1
科道,1
會議,1
具奏,1
等議,1
覆,1
河南,1
道,1
御史,1
李時謙,1
疏言,1
今歲,1
逄,1
上,1
停止,1
秋,1
審應,1
如,1
所,1
從,1
之予,1
故,1
太子,1
太師,1
保和殿,1
兼戶,1
部尚書,1
李,1
霨,1
祭葬加,1
一次,1
諡,1
文勤,1
癸亥,1
調,1
焦毓瑞為,1
戶部,1
貴州,1
巡撫,1
楊雍建為,1
出征,1
江西,1
八品,1
官赫倍,1
創發,1
身故,1
予,1
銀如,1
陣亡例,1
以理,1
藩院,1
阿喇尼,1
兼,1
鑲黃旗,1
統上駟院,1
大臣,1
馬,1
錫,1
正黃旗,1
副,1
統調,1
鑲,1
藍旗護,1
軍統,1
領額,1
赫納為,1
前鋒,1
統領,1
乙丑,1
轉禮部,1
胡簡敬,1
詹事府,1
少詹嚴,1
我斯為,1
禮部,1
原任,1
內閣,1
學士,1
兼禮部,1
侍郎,1
王起,1
補,1
原官,1
위기,0
