한자단어,빈도
駐蹕,3
副,3
等,3
掘井,3
先是,2
都,2
不可,2
疏鑿,2
是,2
於,2
遂,2
大臣,2
古北口,2
有,2
三月,1
丁巳,1
朔上,1
南口,1
上遣,1
統阿迪,1
往,1
汛界視,1
水草,1
回奏,1
冰雪,1
凝凍,1
未能,1
上以,1
用兵之道,1
以速,1
為,1
貴,1
大兵,1
行期,1
斷,1
緩且,1
出師時,1
已當,1
春季,1
地脈,1
將融,1
雖冰凍,1
可以,1
隨遣,1
統阿毓璽,1
往汛,1
界外,1
至,1
大將,1
軍伯費揚,1
古奏,1
阿毓璽,1
二月,1
二十四日,1
至巴爾,1
幾烏,1
闌,1
河朔,1
哨口,1
數處,1
去,1
冰,1
尺許,1
清泉,1
湧出,1
甚易,1
一如,1
聖算,1
丙辰,1
上詣,1
皇太后,1
宮,1
問安,1
科爾沁,1
土謝,1
圖親,1
王沙津,1
遵奉,1
皇上,1
前降,1
密諭,1
潛遣,1
鄂,1
漆爾往,1
約噶爾丹噶爾丹果,1
沿克魯倫河,1
而,1
下,1
掠喀爾喀納,1
木扎爾陀音,1
踞,1
巴顏,1
烏闌上,1
聞,1
之,1
以機,1
失不俟草,1
茁即,1
應往,1
剿,1
經畫,1
糧餉,1
調度,1
各路,1
兵馬,1
既,1
畢,1
日率,1
諸王,1
貝勒貝子,1
公,1
文武,1
詣,1
堂子,1
行禮,1
祭旗,1
纛,1
親領,1
六,1
軍,1
啟行,1
沙河,1
諭領,1
侍衛內,1
公福善,1
一路,1
兵眾,1
惟爾,1
督率,1
而行,1
凡,1
所過,1
城池,1
村舍,1
恐軍卒,1
搶,1
擄,1
當行,1
嚴禁,1
兵丁,1
馬,1
匹,1
最,1
要須,1
加意,1
牧養,1
朕,1
所示,1
法令,1
極明,1
毋,1
使,1
違出,1
後,1
或,1
無知,1
之徒,1
以,1
捕獸,1
馳騁,1
勞苦馬匹者,1
當嚴行,1
禁止,1
戊午,1
上,1
榆林,1
遣,1
左,1
都御史,1
阿山,1
祭,1
居庸,1
關,1
山川,1
之神,1
위기,0
