한자단어,빈도
之,10
等,8
隄,7
請,7
喇嘛,6
郭羅克,6
民,5
於,5
朕,5
蒙古,5
部落,5
地方,5
多隆,5
至,4
為,4
西藏,4
皇后,3
有,3
自,3
頭,3
復,3
青海,3
肆行,3
而,3
所,3
及,3
汗,3
人,3
進剿,3
文武,2
和,2
大,2
皇帝,2
二百,2
康熙,2
遣,2
官,2
營口,2
約,2
餘丈,2
南北,2
兩岸,2
皆,2
下,2
即,2
用,2
築,2
詹家,2
店,2
止,2
無,2
是,2
須,2
查,2
河,2
黃,2
西北,2
幫,2
上流,2
所以,2
一次,2
得,2
俱,2
兵,2
大臣,2
軍,2
酋長,2
奏,2
平定,2
垂,2
萬,2
御,2
製,2
碑文,2
曰,2
不,2
輩達賴,2
滿洲,2
土伯特,2
向,2
駐扎,2
索羅木,2
來,2
與,2
發兵,2
前往,2
使,2
應,2
松潘,2
總督年,2
羹,2
堯,2
提督,2
岳鍾琪,2
大清,1
聖祖合,1
天弘運,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
功德,1
成仁,1
實錄,1
卷,1
九,1
十五,1
六十年,1
辛丑,1
冬,1
十月,1
戊午,1
朔享,1
太廟,1
碩,1
簡親,1
王雅爾江,1
阿行,1
禮遣,1
祭,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵,1
孝東陵仁,1
孝,1
孝昭,1
孝懿,1
陵,1
頒,1
六十一年,1
時憲歷,1
河南,1
巡撫,1
楊宗義疏言馬,1
衝,1
決,1
一百,1
水難,1
以動,1
工臣,1
李先鋒莊,1
埽,1
對築,1
水面,1
俟,1
完工,1
後,1
將馬,1
土,1
堅,1
沁,1
河隄,1
頭起,1
此,1
十八里,1
歷來,1
起,1
滎,1
澤,1
縣,1
十二里,1
甚,1
低,1
小,1
單,1
薄,1
加,1
臣,1
細,1
形,1
由,1
而流,1
東南,1
因釘船,1
淤灘,1
河分,1
二流,1
正身,1
到,1
滎澤舊,1
縣方往,1
東流,1
自釘船,1
起直,1
往南流,1
發,1
水灘,1
冬春,1
月間,1
釘,1
船,1
幫起,1
滎澤縣,1
下流,1
止將,1
所有,1
河灘,1
盡行,1
挑,1
挖則,1
武陟,1
滎澤二縣,1
可,1
水患,1
謹先繪,1
圖進,1
呈,1
旨,1
河衝,1
決之處,1
漫溢,1
水至,1
之處,1
指示,1
繪圖令,1
副,1
都御史,1
牛鈕,1
遵諭,1
堵築,1
修理,1
并圖,1
發往,1
丁巳,1
授統,1
駐,1
扎,1
吐魯番,1
散,1
秩,1
阿喇衲,1
協理將,1
王貝勒貝子,1
公,1
台吉,1
及吐伯特,1
招地,1
建立,1
豐碑,1
以紀,1
盛烈,1
昭,1
世上,1
允所,1
昔者,1
太,1
宗文皇帝,1
崇德,1
七年,1
班禪,1
額爾德尼達賴,1
顧實,1
汗謂,1
東土,1
聖人,1
出特,1
遣使,1
自人跡,1
之區經,1
讎,1
敵之國,1
閱數,1
年始,1
達,1
盛京,1
至今,1
八十,1
載,1
同行,1
善事,1
俱為,1
施主,1
頗,1
極安寧後達賴,1
歿,1
第巴,1
隱匿,1
不奏者,1
十有,1
六年,1
任意,1
妄行拉藏滅,1
興其法,1
因而,1
允,1
從拉藏,1
群眾,1
公同,1
中間,1
策妄,1
阿,1
喇,1
布坦,1
妄生,1
事端,1
動準,1
噶爾之眾,1
奸詐,1
滅壞,1
達賴,1
并,1
廢,1
