한자단어,빈도
等,6
有,4
曰,3
輓,3
運,3
民生,3
朕,3
漕糧,3
亦,3
酌量,3
總兵,3
官,3
於,3
九卿,3
大學士,2
米,2
所,2
需,2
著,2
沾,2
實惠,2
蠲免,2
蠲,2
之,2
荊州,2
江寧,2
杭州,2
截留,2
裨益,2
若,2
不,2
陞,2
為,2
永州,2
十二月,1
辛巳,1
朔諭,1
各省,1
京,1
師,1
糧,1
除,1
一,1
歲,1
每年,1
存餘,1
幾何,1
查明,1
具奏,1
又,1
諭,1
治道,1
以,1
愛民為,1
要,1
而,1
利益,1
務,1
在,1
均,1
屢,1
地丁,1
銀兩思,1
完納,1
一項,1
小民,1
良苦,1
欲,1
特賜,1
徵此念,1
已久,1
每歲,1
餘米,1
若足供,1
一二年,1
需則,1
亦可,1
免徵其,1
大兵,1
駐防處,1
以為,1
儲備民,1
既現,1
或,1
遇,1
水旱,1
之年,1
更,1
至於,1
運丁賴,1
運資生,1
停,1
須,1
使,1
丁,1
至,1
困,1
窮,1
一并,1
議奏,1
前鋒,1
參領,1
龍西庫,1
鑲,1
藍旗,1
滿洲,1
副,1
都,1
統,1
庚辰,1
調湖廣,1
盧崇耀為,1
貴州,1
大定,1
福建,1
臺,1
灣副將,1
李日,1
湖廣,1
壬午,1
奏,1
臣,1
會,1
同戶,1
部確,1
查米,1
數現,1
今倉,1
內,1
儲米,1
七,1
百八十,1
萬石,1
奇足供,1
三年,1
給放上,1
如許,1
意將,1
三十一年,1
起運之米,1
京口,1
處,1
將,1
三十二年,1
漕運,1
盡行,1
寬裕,1
國實,1
其下,1
確議,1
尋,1
議覆京師,1
根本,1
重地,1
輸,1
關,1
係,1
國,1
計,1
似,1
難,1
輕,1
議,1
全,1
况,1
五方,1
雜處,1
人煙,1
湊集,1
需用,1
孔多,1
一年,1
停運米,1
既,1
不能,1
北來,1
百貨,1
價值,1
將騰,1
貴臣,1
公議將,1
漕米,1
照省,1
分府,1
逐年,1
輪免,1
二三年,1
間,1
即可,1
周遍,1
無有,1
邀聖恩者,1
矣,1
得,1
旨,1
急思軫,1
恤,1
都城,1
人民,1
食用,1
未曾,1
計及,1
議是,1
予故,1
左,1
都督,1
管,1
浙江,1
瑞安,1
營副,1
將事,1
劉順,1
祭葬,1
如例,1
위기,0
