한자단어,빈도
和,3
之,3
催,3
趲,3
漕船,3
不,3
起程,3
顧爾泰,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
二百,2
朝,2
往,2
乃,2
即,2
章京,2
筆帖式,2
摺,2
具奏,2
該部,2
留任,2
前往,2
九十八,1
康熙,1
六十一年,1
壬寅,1
六月,1
甲寅,1
朔,1
克西,1
克騰,1
台吉,1
齊,1
巴克,1
扎卜米,1
辛亥,1
陞,1
協領,1
覺羅塞什圖,1
為寧,1
古塔,1
副,1
都,1
統喀喇沁,1
固山,1
貝子,1
碩額,1
駙僧,1
滾扎卜來,1
九十七,1
丙辰,1
諭,1
吏部,1
前,1
已有,1
旨著,1
顧爾泰速,1
又,1
為,1
帶,1
去,1
等,1
寫,1
若,1
等候,1
此,1
旨意,1
則與,1
原旨,1
不符,1
况伊,1
一面,1
令,1
隨後續,1
至,1
有何不可,1
著,1
嚴察議,1
奏,1
尋議,1
係,1
特差,1
之員理,1
應馳,1
驛速,1
殊屬,1
不合,1
應降,1
二級,1
得旨,1
今年,1
運,1
河水,1
淺,1
到,1
遲,1
故,1
特派,1
不星馳,1
俟,1
漢官,1
行後尚,1
自遲延,1
但議,1
降二級,1
亦屬,1
合著,1
並交,1
與,1
都察院,1
嚴加議,1
處,1
위기,0
