한자단어,빈도
亦,4
之,4
遣,3
於,3
可,3
此,3
戶部,2
駐蹕,2
兵部,2
等,2
酬功,2
司官,2
錢,2
詳加,2
以,2
覺者,2
其,2
時,2
部院,2
稽核,2
往,2
與,2
秋,1
七月,1
己未,1
朔享,1
太廟,1
尚書,1
科爾坤行,1
禮上,1
宜蓀,1
畢喇,1
地方,1
丁巳,1
題,1
江南,1
浙江,1
兵丁,1
台州,1
處陣亡,1
被,1
傷者,1
應給,1
賞得,1
旨賞,1
賜,1
本以,1
倘實惠,1
不及,1
何以,1
鼓舞,1
將來,1
特遣,1
賢能,1
一人,1
明白,1
詳察務,1
沾,1
實惠以,1
副,1
朕,1
至,1
意諭,1
侍郎,1
佛倫學士,1
圖納席爾達,1
牛鈕,1
糧所關,1
甚,1
重宜,1
釐,1
剔以,1
除虛,1
冒,1
濫,1
支之弊,1
近見,1
上駟院,1
假印,1
誑領,1
太常寺,1
假,1
印取,1
絲見,1
今發,1
雖止,1
未發,1
謂,1
無有,1
可乎,1
皆,1
支給,1
不行,1
詳察怠,1
玩,1
疏虞,1
所致,1
也嗣後凡關,1
係,1
支用,1
糧事務,1
必告,1
該,1
堂官,1
得,1
實用,1
印文,1
支取,1
四五十,1
兩,1
以下,1
者,1
筆帖式,1
領若,1
踰,1
數則,1
往領,1
其給,1
告之該,1
堂,1
官然,1
後,1
也,1
如此,1
職事,1
無,1
所,1
曠,1
廢告,1
該堂,1
官及,1
司員親,1
領取,1
豈,1
難行,1
之事爾,1
傳諭,1
科爾沁,1
多羅,1
郡王,1
雅噶爾,1
故遣,1
官致,1
祭,1
庚申,1
上,1
博洛,1
和,1
屯,1
위기,0
