한자단어,빈도
考試,3
引見,3
順陽桑,2
蘇爾金,2
鎮國將,2
軍,2
予故,2
浙江,2
四氏學,2
夏,1
四月,1
庚寅,1
朔享,1
太廟,1
遣,1
都,1
統崇古禮,1
行禮,1
上詣,1
皇太后,1
宮,1
問安,1
宗人府,1
題,1
和,1
碩,1
簡修,1
親王,1
雅布,1
子敬,1
儼應照,1
伊兄敬,1
阿降,1
二等,1
封為,1
鎮國,1
公之例,1
亦,1
封鎮國,1
公得,1
旨敬,1
儼,1
之,1
兄敬,1
阿及,1
蘇努之子,1
封公後並,1
不,1
効,1
力,1
行走,1
俱著,1
革退,1
敬順陽桑,1
阿,1
併,1
敬,1
儼俱著,1
授為,1
一等,1
著授,1
為,1
三等,1
戊子,1
提督,1
吳郡,1
祭,1
一次,1
處州,1
總兵,1
官,1
崔相國,1
祭葬,1
如例,1
壬辰,1
吏部,1
議覆衍,1
聖公孔毓圻,1
疏言,1
請將,1
貢生,1
楊浩補授,1
正應,1
如,1
所,1
請,1
得,1
旨,1
學官,1
俱,1
官亦令,1
以後衍,1
聖,1
公所,1
屬應,1
補,1
官員俱著,1
위기,0
