한자단어,빈도
等,2
原任,2
從,2
如例,2
即,2
十二月,1
癸亥,1
朔,1
刑部,1
衙門議,1
覆,1
吏部,1
尚書,1
張鵬翮,1
審奏,1
江蘇,1
巡撫,1
張伯行將,1
良民,1
張元隆,1
以,1
窩,1
藏,1
盜,1
賊,1
招聚匪,1
類題,1
參殊屬,1
不合,1
應將,1
張伯,1
行照,1
律擬,1
斬,1
監候,1
秋後處,1
決應,1
如所擬,1
得,1
旨,1
張伯行,1
著,1
寬免,1
死予,1
故,1
刑部尚,1
書,1
安布,1
祿,1
祭葬,1
庚申,1
兵科,1
給事,1
中,1
楊存理,1
疏,1
請嗣後武,1
弁,1
投文,1
十日,1
之內,1
考驗,1
弓馬奏,1
請,1
引見,1
如駕,1
幸熱河,1
按,1
月,1
帶,1
赴,1
熱河,1
引見速,1
催,1
赴任,1
之,1
旌,1
朕,1
江西,1
烈女,1
宜黃縣,1
符德彰,1
聘妻,1
楊氏聞,1
訃,1
翦,1
髮,1
衣,1
縞,1
自縊,1
室女,1
完貞給,1
銀建坊,1
甲子,1
陞,1
通政使,1
劉相為,1
都察院,1
左,1
副,1
都御史,1
위기,0
