한자단어,빈도
為,6
副,4
等,3
黑龍江,3
都,3
統,3
陞,3
皇后,2
口,2
至,2
察明,2
皆,2
游手,2
無事,2
之人,2
白旗,2
蒙古,2
通政使,2
皇太后,2
冬,1
十月,1
丙午,1
朔享,1
太廟,1
上,1
親詣,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
孝陵仁,1
孝,1
孝昭,1
陵,1
頒康,1
二十七年,1
時憲,1
曆,1
諭,1
大學士,1
官兵,1
糧關,1
係,1
重屢次,1
轉運米,1
數並,1
墨爾根,1
地方,1
接續,1
所種,1
米,1
數宜加,1
自,1
盛京,1
處,1
廣運米,1
石以,1
久,1
遠,1
裨益,1
之計此,1
當周,1
詳區畫,1
又,1
發遣,1
彼處,1
甚多,1
其口,1
糧,1
作何,1
酌給,1
前,1
一帶,1
乃徑,1
直,1
通衢,1
往來,1
轉輸斷,1
不致,1
稍,1
有,1
阻滯,1
如,1
蔡毓榮,1
巨富,1
之人並,1
殷實,1
之家,1
概予,1
糧殊,1
覺未,1
當彼處,1
漢,1
軍,1
著察出,1
披甲,1
當差,1
可分,1
設官,1
莊廣開,1
田畝,1
以,1
恒產令戶,1
兵,1
二部,1
賢能,1
司官,1
速往,1
逐一,1
到,1
日,1
確議,1
具奏,1
乙巳,1
調正,1
胡西塔,1
滿洲,1
護軍參領,1
拖倫為,1
正,1
凱音布,1
內閣,1
學士,1
兼禮部,1
侍郎,1
工部,1
郎中,1
噶世圖,1
司通政,1
使,1
戊申,1
聖壽節,1
上率,1
王,1
以下,1
文武,1
大臣,1
侍衛等詣,1
宮行禮,1
遵,1
懿旨,1
停止,1
筵宴,1
太,1
常寺卿,1
王遵訓,1
都察院,1
左,1
都御史,1
위기,0
