한자단어,빈도
熊本,6
等,5
熊賜,4
曰,3
遺疏,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
之,2
大學士,2
內,2
上,2
係,2
稿,2
熊賜履,2
二百四十,1
康熙,1
四十八年,1
己丑,1
十一月,1
丁卯,1
朔,1
上詣,1
皇太后,1
宮,1
問安,1
乙丑,1
先是,1
致仕,1
履奏,1
遺本,1
有薦,1
舉伊,1
姪,1
翰林院,1
編修,1
清廉,1
謹飭,1
可用,1
之語,1
履學問,1
既,1
優,1
人品,1
亦,1
端,1
此,1
內薦舉,1
語必,1
虛偽著,1
行文,1
地方官,1
確查,1
至,1
是,1
查取,1
履疏,1
進,1
呈,1
諭,1
並無薦舉,1
之言觀,1
此明,1
被,1
人將,1
更改,1
增入,1
一段,1
著該,1
部嚴,1
審具,1
奏,1
尋部,1
覆臣,1
審訊,1
串同,1
家人,1
將遺疏,1
私行,1
添,1
改是,1
實應將,1
革職擬,1
斬秋後處,1
決從,1
之免,1
直隸,1
薊州,1
武清,1
十州縣,1
衛所本,1
年,1
分水,1
災額,1
賦有,1
差,1
二百三十,1
九,1
己巳,1
諭大學士,1
故大學士,1
履除,1
另議,1
賜,1
卹,1
外,1
其令,1
禮部,1
派,1
滿漢,1
司官,1
各一員,1
前往,1
臨視,1
其喪,1
并,1
給卹,1
銀,1
一千,1
兩,1
위기,0
