한자단어,빈도
漳河,5
而,4
一支,4
等,3
老,3
與,3
完固口,3
於,3
又,3
復,3
之,3
御舟泊,2
分,2
歸運,2
俗名,2
縣,2
合流,2
至,2
鮑家,2
嘴,2
小,2
大城,2
子牙河,2
及,2
閆留,2
隄,2
水,2
江南,2
江西,2
五月,1
己巳,1
朔御,1
舟泊,1
韓莊閘,1
戊辰,1
夾溝,1
直隸,1
巡撫,1
李光地,1
疏言臣,1
遵旨,1
查看,1
見,1
在,1
為,1
三,1
自廣平,1
縣經,1
魏縣,1
元,1
城縣,1
至山,1
東館,1
陶縣,1
入衛水,1
自山東,1
邱縣,1
東北經,1
南宮,1
自邱縣,1
西北,1
經廣宗鉅鹿,1
二,1
縣合,1
滏河,1
經束,1
鹿縣,1
冀州,1
合,1
滹沱河,1
由衛水,1
至獻縣,1
分為,1
兩支,1
其小支,1
其大支,1
經河間,1
靜海三縣,1
總入,1
歸淀查,1
此,1
三支,1
兩支入,1
運其,1
流入,1
運則入,1
運之水,1
已,1
多,1
之水,1
自減,1
可無礙,1
漕之慮,1
但,1
歸衛之河,1
皆,1
有,1
散漫,1
淺平,1
處應,1
酌量,1
挑,1
濬,1
其,1
支河,1
應築雞,1
嘴壩,1
攔河壩,1
逼,1
水入,1
河,1
至於,1
靜海縣,1
田地,1
淹沒因,1
向,1
年,1
開廣福樓,1
二莊口,1
故,1
若,1
竟,1
堵,1
諸口,1
有礙,1
西,1
請,1
俟,1
退,1
後,1
暫,1
行,1
堵塞,1
至來,1
春水,1
涸,1
二莊,1
出水,1
處,1
挑成,1
河道,1
兩岸,1
築,1
束,1
歸,1
淀,1
則,1
靜,1
海,1
地方,1
不致,1
淹漫,1
等州縣,1
隄岸,1
均,1
無,1
妨礙,1
矣,1
得,1
旨,1
著照,1
該,1
撫,1
所題,1
速行,1
庚午,1
大王,1
廟命,1
總督,1
張鵬,1
翮,1
扈,1
從,1
入京,1
吏部,1
右侍郎,1
陶岱,1
署理,1
總督事,1
위기,0
