한자단어,빈도
等,11
尚之信,7
依圖,5
梧州,5
軍,4
官兵,4
金光,4
簡親,3
平南王,3
總督,3
傅弘烈,3
亦,3
大兵,3
赴,3
廣西,3
於,2
處,2
賊,2
兵,2
總兵,2
被,2
其,2
將軍莽,2
軍額楚,2
失利,2
軍莽,2
等速,2
悞,2
率兵,2
南雄,2
與,2
巡撫,2
應援,2
得,2
旨,2
額楚,2
接濟,2
二月,1
壬寅,1
朔上,1
以,1
多羅溫,1
郡王,1
佛永輝,1
薨,1
輟朝,1
二日,1
辛丑,1
揚威大將,1
和,1
碩,1
王喇布,1
疏,1
報護,1
軍統領,1
哈克,1
山,1
本月,1
初二,1
日率,1
領滿漢,1
分路,1
進剿,1
大敗,1
逆渠,1
韓大任,1
陳,1
堯,1
元,1
李懋珠,1
老虎,1
洞,1
燒,1
燬,1
營,1
寨,1
陣,1
斬,1
六千,1
餘級,1
擒,1
殺,1
偽,1
副,1
將等,1
三百,1
餘名,1
勢窮,1
蹙詣,1
福建,1
康親,1
王軍前,1
投,1
誠,1
下部,1
議敘,1
甲辰,1
諭,1
兵部,1
廣東兵,1
變時,1
掠,1
男婦,1
子女,1
可令,1
祖等,1
嚴行察,1
出令,1
人民,1
識認,1
悉皆,1
發還,1
俾,1
父子,1
夫妻,1
完聚,1
粵西,1
平定,1
之日,1
各,1
察明,1
奪,1
人口,1
遣還,1
原籍,1
江寧將,1
疏報,1
祖自潯州,1
進兵,1
得旨,1
祖不守,1
希圖,1
立功,1
輕進,1
不無可,1
虞萬一,1
失守,1
則進,1
取平,1
桂,1
後,1
路,1
阻向,1
調將,1
因,1
不,1
亟,1
發船,1
至韶致,1
軍行,1
不可,1
謂,1
非王,1
失機,1
也,1
乃,1
兩廣,1
接壤,1
要,1
地,1
不可不,1
增遣,1
重兵,1
駐韶將,1
都,1
統勒貝,1
即,1
前往,1
戍防,1
多遣,1
精兵,1
協守,1
駐,1
贛將,1
覺羅舒恕,1
往守,1
兼顧,1
韶州,1
大將,1
王量,1
遣,1
佟國楨,1
官,1
哲爾肯,1
等同,1
守贛州,1
尋撫,1
蠻滅,1
寇將,1
疏言,1
吳逆悉,1
驍銳,1
俱,1
向,1
乞遣,1
附近,1
星馳,1
共籌,1
攻守,1
之策,1
兩兵,1
既合,1
可著莽,1
總統額,1
楚勒貝,1
參贊,1
親率,1
將士速,1
進廣西,1
若,1
必難,1
離會,1
城宜,1
多,1
揀,1
精銳,1
速往,1
既,1
進廣西將,1
軍舒恕,1
不必,1
俟,1
王所遣,1
之兵,1
即率,1
師迅,1
尋,1
疏言臣,1
奉命,1
進取,1
宜章,1
郴永,1
行至,1
清遠以,1
祖及,1
高州,1
報警,1
遂,1
還會,1
城今,1
潮陽,1
諸處,1
又,1
報海賊,1
突犯,1
臣,1
所屬,1
有限,1
不能,1
分應,1
潮州,1
惠州,1
既有,1
將軍賴塔,1
靖南王,1
耿精忠,1
提督,1
王可臣,1
鎮守剿,1
禦,1
海寇,1
不為,1
不足,1
今將,1
深入,1
廣西事機,1
所,1
繫,1
甚,1
重,1
且,1
廣,1
西,1
早,1
定,1
則,1
湖南,1
之寇,1
不敢,1
自存,1
其以,1
沿海,1
地方,1
付賴塔,1
親往,1
毋,1
軍事,1
위기,0
