한자단어,빈도
陞,5
職官,4
紀錄,4
一次,4
疋,4
及,3
在,3
內,3
以下,3
等,2
品級,2
上,2
又,2
光祿,2
寺,2
鴻,2
臚,2
各官,2
六部,2
司官,2
一等,2
四品,2
五品,2
給表,2
裏,2
各,2
一,2
給表一,2
十二月,1
庚子,1
朔,1
和,1
碩安親,1
王岳樂,1
遵旨,1
議覆,1
吏部,1
實錄,1
考俱經會,1
議訂,1
正成,1
一代,1
典章,1
此外,1
如有,1
奉,1
傳為,1
例之事,1
即,1
應,1
增入,1
得,1
旨,1
據,1
奏,1
考止,1
議漢官,1
轉滿,1
官未,1
經議,1
著將,1
滿官,1
轉,1
定例,1
並議,1
太常寺,1
轉者,1
多,1
不得,1
轉俱,1
係,1
明末,1
陋規,1
非明,1
初之制,1
太常,1
既,1
經歸,1
并,1
禮部應,1
與,1
一體,1
轉俱著,1
再行,1
會議,1
具奏,1
己亥,1
免,1
江南,1
潁,1
五縣,1
本年,1
分水,1
災額,1
賦有,1
差予,1
故,1
阿達,1
哈哈,1
番,1
都,1
統濟,1
世哈,1
祭葬,1
如例,1
辛丑,1
定,1
考滿,1
稱,1
職者,1
六品,1
在外,1
巡撫,1
布政使,1
위기,0
