한자단어,빈도
陞,5
府,3
上詣,2
皇太后,2
其,2
福建,2
提督,2
為,2
廣東,2
總兵,2
保題,2
即,2
於,2
滇,2
省,2
調補,2
擢,2
之,2
六月,1
甲辰,1
朔,1
宮,1
問安,1
壬寅,1
宮問,1
安命,1
裁,1
上林苑,1
衙門,1
監丞及,1
良牧蕃,1
育二署,1
署,1
丞俱著裁,1
去,1
調,1
水師,1
張旺,1
廣西,1
雲南元,1
江副將,1
馮天惠為,1
高雷廉,1
官貴州定,1
廣副將,1
沈勇,1
順德,1
官,1
乙巳,1
吏部,1
議覆,1
雲,1
南巡,1
撫石,1
文晟,1
疏言雲南,1
省元江,1
開化,1
廣南廣,1
西四,1
煙,1
瘴,1
地方,1
請,1
照粵,1
西南,1
寧等,1
四府,1
之例,1
郡,1
縣,1
中,1
選擇,1
廉能,1
素著,1
熟悉,1
風土者,1
或,1
應,1
官員內,1
授,1
并,1
照,1
臺,1
灣例,1
三年,1
內稱,1
職即,1
行,1
又,1
鶴慶,1
順寧,1
永昌,1
三府,1
鄰近,1
蒙番,1
接連,1
中甸,1
外,1
逼,1
烏斯藏,1
地,1
甚為,1
緊要,1
必得,1
壯年,1
勤敏,1
郡守,1
庶,1
可,1
捍禦統,1
攝,1
乞,1
簡選賢員,1
補授,1
五年,1
稱職,1
亦,1
俱應,1
如,1
所,1
請嗣後元,1
江四府屬,1
知府,1
以下,1
知縣,1
以上,1
准其,1
教官,1
雜職,1
報部,1
調補免,1
具題,1
其鶴慶,1
等,1
官缺,1
出臣,1
部照,1
山,1
陜,1
二省,1
例奏聞,1
簡補,1
從,1
위기,0
