한자단어,빈도
等,7
尚之信,5
請,3
官,2
皇后,2
諭,2
黃,2
與,2
大臣,2
依圖,2
廣西,2
平南王,2
赴,2
於,2
總督,2
金光,2
聞,2
已,2
賊,2
滿洲,2
都,2
統,2
巡撫,2
年,2
衝決,2
前往,2
查勘,2
冬,1
十月,1
戊辰,1
朔享,1
太廟,1
上,1
親詣,1
行禮遣,1
祭,1
永陵,1
福陵,1
昭陵,1
孝陵仁,1
孝,1
孝昭,1
上詣,1
皇太后,1
宮,1
問安,1
頒,1
康熙,1
十八年,1
時憲,1
曆,1
大學士,1
海澄公,1
芳泰,1
係,1
有功,1
之人令,1
遷移,1
來京,1
乃,1
保全,1
至意,1
其家口,1
來,1
時令,1
沿途,1
應付,1
驛,1
站給,1
食用,1
俟,1
將到,1
時,1
即令,1
報部,1
官員及,1
親戚,1
願往,1
迎者,1
聽,1
丁卯,1
先是,1
鎮南將,1
軍莽,1
疏言,1
進定,1
亟需,1
厚集,1
兵力,1
見,1
在,1
綠旗,1
之兵,1
有名,1
無實,1
臣思,1
練習,1
戎行,1
器械,1
整備,1
調,1
梧州,1
統轄,1
官兵,1
委以,1
平粵之責,1
臣,1
協謀,1
而,1
行實,1
大事,1
有濟,1
上命,1
會,1
同將,1
軍額楚,1
祖巡撫,1
金,1
儶,1
定,1
議,1
以,1
至,1
是,1
奏臣,1
向,1
以逆賊,1
偏,1
注永興,1
恐都統,1
王國棟,1
不能,1
制敵擬,1
九月初,1
旬親,1
往策,1
應頃,1
吳三桂,1
死永興,1
遁,1
今,1
湖南,1
勢如,1
瓦解,1
取,1
之,1
甚易臣,1
當進定,1
廣西上,1
乘,1
此逆賊,1
驚擾,1
之時,1
大兵,1
亟宜前,1
進剿,1
撫,1
並用,1
綏定疆,1
圉,1
授,1
為奮,1
武大,1
將軍統,1
兵,1
永興,1
郴州,1
諸處會,1
合大將,1
軍,1
簡親,1
王將,1
軍穆,1
占,1
并力,1
同心,1
以圖,1
進取,1
將軍莽,1
額楚,1
傅弘烈,1
祖等,1
各,1
駐,1
本汛,1
相度,1
機宜,1
規定,1
應給,1
敕,1
印準,1
大將,1
軍王,1
例遣,1
內閣,1
官員,1
齎,1
往予,1
故,1
正黃旗,1
原任,1
太子,1
太保,1
二等,1
阿思哈,1
尼哈番,1
庫祿克,1
達爾漢,1
阿賚,1
祭葬,1
諡,1
襄武,1
陞,1
鑲紅旗,1
前鋒,1
參領,1
佟佳為,1
副,1
己巳,1
加,1
江西,1
佟國楨,1
兵部,1
尚書銜,1
南贛,1
總兵,1
哲爾肯,1
左,1
都督,1
銜敘,1
鸕,1
鷀,1
寨,1
殺,1
功,1
也,1
工部,1
議覆,1
安徽,1
徐國,1
相疏,1
報本,1
七月,1
二十一日,1
水泛,1
漲將,1
碭山縣,1
石將,1
軍廟,1
蕭縣,1
九里,1
溝二處,1
查本,1
二月,1
總河,1
靳輔,1
銀,1
二百五十,1
餘萬,1
兩,1
大修,1
河道,1
動工,1
及,1
九月,1
未如,1
所修,1
工程,1
何,1
如今,1
又,1
多處,1
應,1
遣,1
得旨,1
著戶,1
部尚書,1
伊桑阿,1
右侍郎,1
田六善,1
위기,0
