한자단어,빈도
等,18
內,7
軍,7
大臣,6
馬,6
於,5
之,4
地方,4
匹,4
又,4
在,4
有,4
綠旗兵,3
所,3
亦,3
兵部,3
不,3
著,3
奏,3
人,3
既,3
向,3
台吉,3
都,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
侍衛內,2
及,2
標下,2
二百名,2
進良,2
總兵,2
昇,2
八旗,2
有馬匹,2
每旗,2
周圍,2
御營,2
及護,2
行走,2
今,2
逼近,2
厄魯特,2
處,2
地,2
不必,2
內府護,2
前往,2
侍衛,2
為,2
各,2
諭行,2
火器,2
營外,2
牧放,2
車陵,2
渣,2
卜,2
曰,2
爾,2
已,2
出征,2
多爾即,2
渣爾,2
統嘎爾單,2
隨征,2
諭,2
與,2
官,2
係,2
一百七十三,1
康熙,1
三十五年,1
丙子,1
五月,1
丙辰,1
朔上,1
駐蹕,1
拖陵布,1
喇克,1
諭領,1
步行,1
廝役,1
羸瘦,1
應留,1
拖陵,1
留總兵,1
官白斌,1
一百名,1
令其踞,1
水,1
濬,1
壕築壘,1
扎,1
營留,1
杭艾令,1
其,1
總管,1
撥,1
官岳,1
龍,1
領兵,1
給白斌,1
以,1
補所留,1
二百,1
兵之缺,1
滿兵,1
疲憊,1
不能,1
前,1
行者,1
察明,1
留之諭行,1
內府,1
管,1
駱駝,1
首領,1
郝尚圖,1
星馳,1
運米,1
到,1
此著,1
傳諭,1
夸蘭大,1
給米,1
三十,1
石,1
古北口,1
宣化,1
府,1
綠旗,1
兵給,1
二十二日,1
米,1
牛羊,1
其米,1
經留,1
貯,1
敷,1
八十,1
日者,1
補給,1
防護馬群,1
甚屬,1
緊要,1
除,1
先到,1
之前,1
鋒兵,1
及漢軍察哈爾營,1
所設,1
防護外,1
應將,1
見,1
此處,1
五旗,1
派護,1
五十,1
增入,1
防護,1
再,1
內領,1
軍統,1
領等,1
仍,1
照前,1
輪班,1
竄,1
添設,1
宿衛,1
其防護,1
侍衛及,1
得旨,1
皆,1
不令往,1
未,1
可,1
伊,1
無人,1
看守,1
且,1
牧馬處,1
信息,1
亦須,1
令來,1
報應,1
著三旗,1
內合派,1
侍衛九員,1
十五,1
最,1
緊,1
要嗣後安營,1
南宜,1
隨其方,1
惟視,1
水處,1
環繞,1
令,1
兩黃旗,1
居御,1
營後其餘悉,1
照旗,1
分次察哈爾兵漢,1
營兵,1
其次,1
御,1
環列,1
大營勿踐,1
營中,1
之草,1
所有,1
晝則,1
各旗,1
近處,1
夜即,1
收入,1
營中則,1
難,1
水草,1
而兵,1
行大有,1
禆,1
益,1
乙卯,1
喀爾喀扎薩克,1
請,1
隨,1
効,1
力,1
上,1
往來,1
遊牧以,1
避厄魯特,1
勞苦,1
極免,1
往,1
各帶,1
眷屬,1
牲口,1
往達里岡,1
阿之東,1
居住,1
朕,1
回鑾時,1
指示,1
安插,1
達里崗,1
阿,1
曾,1
留馬匹,1
著爾所屬,1
加意,1
收管,1
勿,1
使,1
盜,1
竊,1
復,1
願,1
准臣,1
兄子,1
上許,1
尚書班,1
第令爾,1
遊牧爾,1
從,1
納木扎爾陀音,1
終為,1
掠,1
若果,1
遊牧何,1
至於,1
此爾,1
土謝,1
圖汗,1
附近,1
西地,1
西里,1
貝勒,1
同行,1
之一,1
百,1
七十二,1
丁巳,1
諭議政,1
中路,1
西路,1
兵,1
騎,1
四匹,1
借庫,1
銀買者,1
盡免,1
還庫,1
佐,1
領下,1
兵丁,1
各出,1
私,1
橐,1
買給,1
人者,1
給馬價,1
內務府,1
官員,1
起程,1
時,1
預支,1
秋季,1
俸,1
銀俱免,1
扣除,1
征討莫要,1
法令,1
奮勇,1
登先者,1
錫賞,1
怯懦,1
退後者,1
議罪,1
俱,1
定例,1
岳,1
龍馬,1
白斌,1
簡選,1
任用,1
之人,1
噶爾丹,1
若遇,1
敵交戰,1
時副將,1
以下,1
至兵,1
眾人,1
退怯,1
違令者,1
著該,1
正法,1
奏聞,1
藍翎,1
侍衛興永朝,1
著署,1
副,1
統,1
鑲,1
黃,1
旗漢,1
營,1
위기,0
