한자단어,빈도
之,5
朕,5
有,5
而,3
者,3
於,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
康熙,2
民生,2
為,2
江浙,2
未,2
蠲免,2
亦,2
曾,2
所,2
皆,2
由,2
地方,2
不能,2
旨,2
加增,2
以,2
商民,2
其,2
萬,2
兩,2
著,2
舉行,2
一百九十三,1
三十八年,1
己卯,1
夏,1
四月,1
庚子,1
朔享,1
太廟,1
遣領,1
侍衛內,1
大臣,1
公坡爾盆行,1
禮上,1
駐蹕,1
蘇,1
州府,1
己亥,1
御舟泊,1
三塔,1
寺,1
一百九十,1
二,1
辛丑,1
諭戶,1
部禮部,1
子育,1
黎元,1
勤求,1
治理,1
日,1
孜孜,1
以施,1
德澤厚,1
急務,1
二省,1
尤東,1
南要,1
地,1
時切,1
軫,1
念,1
比歲,1
以來,1
蠲,1
豁田賦,1
賑濟,1
凶荒,1
請,1
必行,1
無災,1
不恤,1
雖,1
漕項,1
錢,1
糧,1
向,1
特旨,1
愛養,1
之道,1
備極,1
周詳,1
庶,1
幾,1
日益,1
康阜用,1
是,1
乘,1
輿,1
時邁,1
視河,1
事竣,1
巡歷,1
咨訪民間,1
情形,1
見,1
淮揚,1
一路,1
既,1
困潦災,1
他,1
過州,1
縣察其,1
耕,1
穫,1
盈虛,1
市廛,1
之贏,1
絀,1
視,1
十年,1
以前,1
實為,1
不及,1
此,1
司,1
奉行,1
不善,1
使實,1
惠及,1
民,1
所以,1
小民,1
雖懷愛戴,1
誠,1
朝廷,1
恩澤卒,1
下究,1
目擊,1
厪,1
懷,1
亟思拯,1
恤,1
截留,1
漕糧,1
寬,1
免積,1
欠,1
另,1
諭,1
惟,1
各鹽,1
差關,1
差向,1
因軍需,1
繁費,1
正額,1
外令,1
在,1
差官,1
員以,1
私得,1
贏餘交納,1
充用,1
今思,1
各官,1
孰肯,1
自捐私,1
橐,1
必,1
仍行,1
苛取,1
商瘠,1
民困,1
職此,1
著將,1
銀兩,1
一概,1
停罷,1
紓,1
之累,1
兩淮,1
鹽,1
課,1
十六年,1
四十,1
今恐,1
商人,1
辦,1
課維,1
艱有,1
漸致,1
匱乏,1
減去,1
二十,1
此外,1
應行,1
應革,1
事宜,1
還都,1
後,1
仍加,1
商確,1
次第,1
該督撫,1
藩,1
臬,1
大吏,1
悉心,1
體訪,1
凡,1
可為,1
民興利,1
除害,1
作速,1
勘實,1
陳,1
奏,1
嚴革雜,1
派,1
禁止,1
刁訟,1
俾,1
胥吏,1
作奸,1
良民,1
得以,1
安業,1
倘,1
官吏,1
有悖,1
妄,1
行者,1
許,1
首告,1
該督,1
撫察出,1
即行,1
參奏,1
視民如傷,1
惟恐,1
一夫,1
不獲,1
所茲值,1
海宇,1
昇,1
平,1
兵革,1
不事,1
正當,1
與民,1
休息,1
之時,1
故特,1
渙沛德音,1
減徵寬,1
稅以,1
閭,1
閻,1
留有,1
餘之力,1
至於,1
江南,1
浙江,1
人文,1
稱盛入,1
學名,1
數前,1
已,1
酌定,1
增額,1
今著,1
府,1
學大學,1
中學小學,1
各增,1
五名,1
一次,1
以示,1
獎勵,1
人才,1
至,1
意爾部,1
即,1
遵諭行,1
위기,0
