한자단어,빈도
皇后,3
原任,3
皇帝,2
康熙,2
祭,2
兵部,2
著革職,2
都,2
係,2
瓜爾察,2
為,2
陞,2
按察使,2
以,2
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
實錄,1
卷,1
之,1
二百,1
六,1
四十年,1
辛巳,1
冬,1
十月,1
甲寅,1
朔享,1
太廟,1
上,1
親詣,1
行禮遣,1
官,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵仁,1
孝,1
孝昭,1
孝懿,1
陵,1
頒,1
四十一年,1
時憲歷,1
諭,1
前行,1
圍時領,1
侍衛內,1
大臣,1
鄉導頭,1
目瓜爾察奏,1
報道,1
里,1
不實,1
統魯伯黑,1
近族,1
凡事,1
皆,1
與,1
商議,1
魯伯黑,1
人,1
傲慢,1
亦,1
癸丑,1
諭大學士,1
等,1
大學士,1
王熙,1
世祖,1
章,1
舊臣,1
效力,1
年久,1
著加,1
少傅,1
故大學士,1
阿蘭泰亦加,1
優卹,1
追贈,1
少保,1
廣東肇高,1
廉羅道,1
李華之為,1
湖北,1
司,1
予,1
故都,1
統署,1
甘肅,1
提督,1
事雷,1
繼尊,1
葬,1
謚,1
敏,1
愨,1
乙卯,1
修理,1
永定河,1
工加,1
雲南,1
貴州,1
總督,1
王繼文,1
尚書銜,1
詹事來,1
道,1
內閣,1
學士,1
兼禮部,1
侍郎,1
工部,1
右侍郎,1
吳赫為,1
正黃旗,1
蒙古,1
副,1
統,1
三等,1
侯施,1
世范為,1
鑲,1
白旗,1
漢軍副都統,1
위기,0
