한자단어,빈도
員,7
康熙,3
三月,3
請,3
官,3
題,2
六年,2
考察,2
舉行,2
著,2
禮部,2
通志,2
又,2
五十五,2
一拖,2
沙喇哈番,2
二月,1
乙酉,1
朔,1
甲申,1
上詣,1
太皇太后,1
皇太后,1
宮,1
問安,1
吏部,1
定例,1
京官,1
自,1
十八年,1
扣至,1
二十四年,1
已滿,1
例應,1
去年,1
臣,1
部會同,1
都察院,1
奉,1
有,1
今年,1
停止,1
俟,1
來,1
年,1
之旨,1
今,1
二十五年,1
應行京察得,1
旨,1
候旨,1
行,1
江南,1
道,1
御史,1
嚴魯,1
榘,1
疏言近,1
奉命,1
開館,1
纂修,1
一統志書適,1
臺,1
灣金門,1
廈門,1
等,1
處,1
已屬,1
內地,1
設立,1
郡,1
縣,1
文武官,1
敕,1
增入,1
之內,1
廣東,1
添設,1
花山,1
縣治,1
所未載,1
亦,1
照例,1
增修,1
疏入,1
下部,1
議行,1
丙戌,1
大計,1
天下,1
卓異官,1
四十九,1
貪酷,1
二十,1
貪官,1
員酷,1
官四員,1
不謹官,1
六十三,1
員罷,1
軟官,1
年老,1
二百,1
二十九,1
員有,1
疾官,1
七十二,1
才力,1
不及,1
官一,1
百十,1
浮躁,1
六十七,1
員分別,1
陞,1
賞處,1
分如,1
例給,1
陜,1
西陣亡,1
八旗,1
驍騎,1
校馬,1
喇希等,1
三十三,1
各,1
世職給,1
四川,1
陣亡,1
二等,1
阿達,1
哈哈,1
番,1
參贊,1
副,1
都,1
統,1
擴爾昆,1
拜,1
他,1
喇,1
布勒,1
哈番,1
為,1
三等,1
阿思哈,1
尼哈番,1
世職,1
위기,0
