한자단어,빈도
等,6
都,3
陳,3
王新命,3
正紅旗,2
蒙古,2
陞,2
上詣,2
皇太后,2
宮,2
科道,2
奏,2
總督,2
銀應,2
借庫,2
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
一百五十五,1
康熙,1
三十一年,1
壬申,1
夏,1
四月,1
庚辰,1
朔享,1
太廟,1
遣領,1
侍衛內,1
大臣,1
公,1
舅舅,1
佟國維行,1
禮調,1
統希福為,1
滿洲,1
統,1
護軍統,1
領護,1
巴為,1
統護,1
軍,1
參領,1
蘇丹為,1
正紅旗護,1
軍統領,1
戊寅,1
問安諭,1
大學士,1
國家,1
設立,1
本欲令,1
其,1
得失,1
近日,1
不見,1
一人條,1
奏爾,1
可將,1
官傳,1
集曉諭,1
俾,1
各抒,1
所見,1
勿,1
隱,1
大理寺,1
卿噶邇,1
薩為,1
都察院,1
左,1
副,1
都御史,1
監察,1
御史,1
法爾哈為,1
通政使,1
司通政,1
使,1
甲申,1
問安,1
刑部,1
衙門議,1
覆戶,1
部尚書,1
庫勒納,1
禮部,1
尚書,1
熊賜,1
履等察審,1
原任,1
河道,1
借用,1
庫銀,1
一案,1
應將,1
照監守,1
自盜律,1
擬罪,1
同知,1
良謨侵,1
盜庫,1
斬守備,1
李,1
又,1
隆私,1
絞濟寧道,1
韓作棟,1
私,1
銀,1
已經,1
還補,1
應革,1
職減,1
枷號,1
得,1
旨,1
俱,1
從,1
寬,1
免罪,1
著革,1
職添,1
設雲南,1
大理,1
府城,1
守遊擊,1
一員守備,1
一員千,1
總二員,1
把,1
總四員,1
從雲南,1
貴州,1
范承勳,1
請,1
也,1
위기,0
