한자단어,빈도
文武,3
等,3
皇后,3
和,2
及,2
遣,2
大清,1
聖祖合,1
天弘運,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
二百,1
九十六,1
康熙,1
六十一年,1
壬寅,1
春,1
正月,1
丁亥,1
朔,1
上詣,1
堂子,1
行禮,1
還宮,1
拜神,1
畢御殿,1
王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
停止,1
筵宴,1
朝鮮國王,1
李昀,1
陪臣,1
李健命,1
表賀,1
冬至,1
元旦,1
萬壽節,1
進,1
嵗,1
貢禮物,1
宴賚如例,1
乙酉,1
歲,1
暮,1
祫,1
祭太廟,1
碩,1
簡親,1
王雅爾江,1
阿行,1
禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵,1
孝東陵仁,1
孝,1
孝昭,1
孝懿,1
陵遣官,1
祭太歲,1
之神,1
戊子,1
召,1
八旗,1
滿洲,1
蒙古,1
漢,1
軍,1
大臣,1
官員及,1
致仕,1
退斥,1
人員年,1
六十五,1
以上者,1
六,1
百八十,1
人宴,1
於,1
乾清宮,1
前命,1
諸王,1
貝勒貝子,1
公及,1
閒散,1
宗室,1
授爵,1
勸,1
飲分,1
頒,1
食品,1
위기,0
