한자단어,빈도
等,8
復,6
軍,5
之,4
都,4
於,4
以,3
官兵,3
賊,3
得,3
旨嘉獎,3
下部,3
議敘,3
宣威,2
不能,2
諸處,2
趙,2
軍前,2
滿漢,2
巡撫,2
招集,2
所,2
啟隆,2
進擊,2
二月,2
副,2
恢,2
康熙,1
二十年,1
辛酉,1
三月,1
甲寅,1
朔,1
將軍鄂克濟,1
哈,1
建昌,1
棄城,1
突出,1
自劾,1
救援,1
乞,1
嚴加處,1
分上,1
諭將,1
鄂克濟,1
哈久,1
駐,1
成都,1
退敘州,1
來,1
犯,1
不馳,1
援建,1
昌,1
以致,1
失陷,1
著解,1
將軍任,1
還漢中,1
同大將,1
軍公圖,1
海守漢中,1
統覺羅紀,1
哈里,1
為,1
將軍統,1
其,1
所部,1
馳,1
赴,1
將軍總督,1
良棟,1
會,1
商剿,1
辛亥,1
上率,1
諸王,1
以下,1
三品,1
官,1
以上,1
詣,1
孝陵致,1
祭貴州,1
楊雍建,1
疏言貴陽,1
省會,1
尚有,1
未,1
燬,1
民居,1
宜令,1
流散,1
人民,1
其本業,1
量減,1
徭役,1
俾得,1
補葺,1
室,1
廬至,1
貴陽,1
南北,1
大路,1
居民,1
皆,1
新經,1
亦,1
應量,1
減差,1
徭其供,1
應,1
夫役,1
私派,1
並請,1
禁止,1
得旨,1
該,1
撫速行,1
設策,1
流民,1
還業務令,1
除,1
供應,1
大兵,1
諸正役,1
外,1
有,1
私事,1
借端,1
多索,1
人夫,1
擾民者,1
即,1
指名,1
劾,1
奏,1
兼,1
檄,1
在,1
黔將,1
提鎮令,1
嚴加,1
禁緝征,1
南將,1
統穆,1
占,1
疏報,1
偽大將,1
軍高,1
偽將,1
軍夏國,1
相王會,1
王,1
永清,1
張足法,1
楊應,1
選儂,1
朋等,1
擁眾,1
二萬餘人,1
屯踞,1
平遠,1
西南,1
山上,1
臣,1
與,1
提督,1
賴率,1
正月,1
二十二日,1
連敗,1
高,1
俱,1
遁走,1
王會率,1
其標,1
下,1
弁,1
兵詣,1
降,1
遂,1
平遠府,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
九,1
十四,1
丙辰,1
貴州,1
楊雍建以,1
軍興,1
旁午,1
請,1
停貴州,1
本年,1
鄉試,1
壬戌,1
年,1
補行,1
從,1
之定,1
遠平寇,1
大將,1
固山,1
貝子,1
章泰疏,1
報臣,1
統兵,1
初五,1
日至,1
安南,1
衛偽將,1
線,1
緎,1
率,1
眾,1
萬,1
餘,1
據,1
江西,1
坡臣,1
令,1
總兵,1
官白,1
成功,1
抵,1
沙子,1
哨賊,1
列陣,1
驅象,1
下山,1
拒戰,1
自午,1
至,1
酉,1
我,1
軍分,1
三隊,1
奮擊,1
斬,1
獲無算,1
帥夜,1
遁,1
初十,1
日遣,1
統,1
龔圖署,1
統達漢泰,1
自臘,1
茄坡,1
追賊,1
再戰,1
敗,1
新興,1
普安,1
州二城,1
建威,1
將軍佛尼勒疏,1
報副將,1
李常輔,1
遊擊,1
周應鳳,1
十九日,1
進兵,1
五龍縣,1
城得,1
위기,0
