한자단어,빈도
等,11
人,4
於,4
亦,4
有,4
無,4
遣,3
曰,3
鄂,3
所,3
爾,3
其,3
預備,3
文武,2
之,2
上詣,2
大臣,2
大學士,2
皇太后,2
及,2
李,2
內,2
漆爾,2
曾,2
又,2
噶爾丹,2
朕,2
為,2
誘噶爾丹,2
可,2
而,2
來,2
哈密,2
孫思克,2
官兵,2
調發,2
一面,2
塞,2
大清,1
聖祖合,1
天弘運,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
一百五十,1
八,1
康熙,1
三十二年,1
癸酉,1
春,1
正月,1
乙巳,1
朔,1
堂子,1
行禮,1
還宮,1
拜神,1
畢率,1
諸王,1
貝勒貝子,1
公內,1
侍衛等詣,1
宮行,1
禮御,1
太和,1
門王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
停止,1
筵宴,1
朝鮮國王,1
焞,1
陪臣,1
偘,1
表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
甲辰,1
科爾沁,1
土謝,1
圖親,1
王沙津,1
奉命,1
來京上,1
召入,1
諭,1
昔,1
烏闌布,1
通之役,1
蘇爾達,1
及爾,1
共商,1
遣爾屬,1
下,1
噶爾丹眾,1
皆,1
疑爾,1
已,1
附噶爾丹,1
矣,1
將軍薩布素,1
密奏,1
以,1
為爾,1
異心,1
今,1
烏喇佐,1
領必,1
立克,1
圖以,1
遺爾之書,1
密首,1
思爾科爾沁自,1
太祖,1
太宗,1
時歸附,1
世世,1
職貢,1
相,1
婣,1
親,1
歷,1
年,1
必,1
此,1
意,1
畧,1
疑,1
沙,1
津,1
奏,1
臣,1
世,1
受,1
隆恩,1
斷,1
依附,1
之理,1
本欲引,1
漆爾是,1
實上,1
密諭,1
仍,1
至,1
近地,1
也,1
旌表,1
八旗,1
節婦,1
滿洲,1
南達,1
禮妻,1
富察氏,1
四十八,1
蒙古,1
侯尚,1
妻哈氏,1
五人漢軍江,1
允中,1
妻,1
衞,1
氏,1
七,1
各,1
給,1
銀,1
建,1
坊,1
如,1
例,1
丙午,1
宮,1
問安諭,1
聞,1
厄魯特噶爾丹,1
所得,1
食,1
困迫,1
已極,1
仰食,1
所屬,1
番,1
之信,1
我,1
邊塞,1
相去,1
最近,1
發寧夏,1
駐防,1
滿兵,1
令往,1
甘肅,1
提督,1
孫思克處,1
轄,1
當令,1
整頓,1
此外,1
本省,1
附近,1
地方,1
有宜,1
者,1
令,1
奏聞,1
貝子察汗,1
巴爾之弟,1
班,1
第自,1
青海,1
來時,1
由,1
大草灘,1
邊內,1
行來,1
遇伊,1
拉古,1
克三,1
胡土克圖,1
由邊,1
往,1
如此,1
潛行,1
往邊,1
官員,1
何以,1
不,1
復,1
稽察,1
耶此,1
當移,1
檄,1
孫思克邊,1
官員令,1
嚴加戒,1
飭,1
會,1
同,1
兵部,1
密議,1
以聞,1
위기,0
