한자단어,빈도
等,4
之,3
為,3
軍,2
和,2
遣,2
官兵,2
偽,2
賊,2
生擒,2
盡,2
下部,2
朝,2
李,2
朕,2
軫,2
于,2
學士,2
何士榮,2
康熙,1
十三年,1
甲寅,1
十二月,1
庚寅,1
朔,1
上詣,1
太皇太后,1
宮,1
問安,1
奉命,1
大將,1
碩康親,1
王傑,1
書,1
疏,1
報寧海將,1
固山,1
貝子,1
傅喇塔,1
發滿漢,1
至,1
台州,1
地方,1
探知,1
逆賊,1
耿精忠,1
下偽,1
都督,1
僉事,1
曾璽,1
總兵陳理,1
領兵,1
屯黃瑞山,1
追擊,1
殺,1
兵,1
一千七百,1
餘人,1
斬,1
副,1
將陳鵬,1
七人,1
偽守備,1
以下,1
百餘人,1
燬,1
營,1
議敘署,1
鮮國事,1
焞,1
陪臣,1
沈益,1
顯等告,1
其,1
父王,1
棩,1
喪並,1
貢方物,1
得,1
旨,1
鮮國王,1
恪守,1
藩,1
封忠慎,1
夙,1
著覽奏,1
遽,1
爾,1
薨,1
逝,1
心深,1
惻應,1
得恩卹,1
著察例,1
議奏,1
伊所,1
進禮物,1
俱著,1
使臣,1
帶回,1
以示,1
念,1
之意,1
旌表,1
河南,1
祥符,1
縣,1
烈女,1
天祥聘妻,1
王氏聞夫,1
病故,1
投繯,1
節給,1
銀建坊,1
如例,1
己丑,1
鎮守寧,1
古塔,1
將軍,1
巴海,1
率松,1
阿里,1
吳喇諾羅河,1
吳蘇路,1
烏喇木倫,1
居住,1
之墨爾,1
折勒氏,1
新,1
滿洲佐領,1
四十,1
員,1
并,1
佐,1
領下,1
人,1
入,1
覲行,1
禮上,1
命射,1
賜,1
茶酒,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
五十,1
辛卯,1
陞,1
翰林院,1
侍讀,1
杜臻,1
內閣,1
兼禮部,1
侍郎,1
以故,1
一等,1
阿思哈,1
尼哈番,1
劉澤龍,1
姪,1
劉震襲,1
職湖,1
廣巡撫,1
張朝珍,1
疏報,1
吳逆下,1
偽遊擊,1
由長,1
沙,1
走黃岡縣,1
糾黨,1
亂,1
黃,1
州,1
知府,1
成龍率,1
鄉勇剿,1
梟,1
首示眾,1
議敘,1
위기,0
