한자단어,빈도
萬,8
等,4
二千,4
上詣,2
太皇太后,2
文武,2
及,2
三十八,2
四百,2
九千,2
康熙,1
二十六年,1
丁卯,1
春,1
正月,1
庚辰,1
朔,1
堂子,1
行禮,1
還宮,1
拜神,1
畢率,1
諸王,1
貝勒貝子,1
公內,1
大臣,1
大學士,1
侍衛等詣,1
皇太后,1
宮行,1
禮御,1
太和,1
門王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
照例,1
筵宴,1
朝鮮國王,1
李,1
焞,1
遣,1
陪臣,1
李俁等表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
旌表,1
八旗,1
節婦,1
滿洲,1
烏楞額,1
妻,1
吳氏,1
三十一,1
人,1
蒙古,1
布達禮,1
妻博氏,1
十人漢,1
軍華有,1
良妻,1
劉氏,1
六人,1
各給,1
銀建坊,1
如例,1
是,1
歲,1
人丁,1
戶口,1
三十四,1
一千七百,1
田地,1
山,1
蕩,1
畦,1
地,1
五百,1
九十,1
三千,1
頃,1
六十七,1
畝有,1
奇徵銀,1
七百,1
二十四,1
一百八十九,1
兩有,1
奇米,1
豆麥,1
六百,1
九十一,1
二百九十三,1
石,1
二斗,1
有奇草,1
二百,1
二十九,1
二百八十,1
七束,1
茶,1
十五,1
三百,1
一十五,1
引行,1
鹽,1
三十五,1
六千,1
一百五十,1
引徵課,1
銀,1
二百七十,1
六萬,1
一千三百,1
八兩有,1
奇鑄,1
錢二萬,1
八千,1
九百,1
八十六,1
八十,1
有奇,1
大清,1
聖祖合,1
天弘運,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
一百二十八,1
壬午,1
宮,1
問安,1
위기,0
