한자단어,빈도
其,3
祖父,3
朕,3
有,3
復,2
諭,2
兵部,2
耿精忠,2
効,2
豈,2
之,2
兵卒,2
大將,2
印信,2
一再,2
給印,2
一大,2
將軍貝勒,2
頒,2
所,2
康熙,1
十三年,1
甲寅,1
八月,1
壬辰,1
朔,1
江西,1
總督,1
董,1
衞,1
國,1
疏,1
報,1
閩,1
逆,1
盤,1
踞,1
石,1
城南,1
贛,1
總兵,1
官,1
劉進,1
寶遣,1
遊擊,1
周球,1
等,1
擊敗,1
賊眾,1
恢,1
石城,1
得旨,1
嘉獎,1
下部,1
議敘,1
辛卯,1
免直隸,1
霸州,1
本,1
年,1
分水,1
災額,1
賦十,1
之三,1
身,1
雖,1
背恩,1
反叛,1
念,1
投,1
誠,1
力,1
累世,1
舊勳,1
肯以,1
之罪,1
及其,1
先,1
人大,1
兵,1
平定,1
閩省,1
日,1
骸骨,1
仍許,1
收葬,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
四十八,1
癸巳,1
上詣,1
太皇太后,1
宮,1
問安諭,1
科爾沁,1
公圖納,1
黑,1
我,1
太祖,1
太宗,1
以來爾,1
同心,1
力佐定,1
天下,1
爾國,1
賦稅,1
聽爾,1
自取,1
若爾國,1
窮苦,1
加意,1
撫養,1
今聞調,1
至爾所屬,1
掠取,1
民物者,1
在,1
京尚,1
如此,1
况離,1
此,1
逺,1
去,1
不,1
益,1
肆,1
搶,1
奪,1
爾,1
乆,1
歷,1
行,1
間,1
務,1
宜,1
嚴,1
禁,1
毋得,1
恣行,1
強橫,1
如,1
亂,1
法者,1
即會,1
同貝勒議行,1
懲治且,1
中夏炎,1
熱爾眾,1
早晚,1
飲食,1
各宜,1
自慎以,1
副,1
軫,1
恤,1
軍士,1
之意,1
諸路,1
軍止,1
各給,1
一印,1
倘分兵,1
赴,1
剿別,1
無,1
則招,1
撫賊,1
寇,1
宣諭,1
百姓,1
及,1
調遣,1
防守,1
地方,1
兩軍移,1
會,1
機宜,1
何以,1
為,1
憑,1
再,1
給大將,1
軍順,1
承郡王,1
勒爾錦,1
印二至,1
軍康親,1
王傑,1
書處,1
將軍賴,1
塔印,1
尚善,1
處有將,1
軍,1
尼雅,1
翰印,1
董額,1
處,1
既有,1
將軍赫業,1
瓦爾喀印,1
二,1
不必,1
另,1
若,1
分兵,1
他,1
往,1
即,1
以,1
付統,1
兵者,1
合一,1
處則,1
收回,1
頒止,1
用大將,1
軍印,1
위기,0
