한자단어,빈도
有,3
進,3
呈,3
刑部,2
後,2
九卿,2
科道,2
各省,2
秋審,2
朱議,2
潀,2
康熙,1
十二年,1
癸丑,1
十一月,1
丙寅,1
朔諭,1
自古,1
帝王,1
欽,1
恤民,1
命務期,1
獄無枉,1
縱,1
讞,1
决明,1
允以,1
成刑,1
措之治,1
朕,1
每,1
於,1
秋决,1
重犯,1
特為,1
詳慎,1
惟恐,1
一夫,1
冤以,1
傷和氣,1
向,1
來,1
朝,1
審之例,1
先期,1
招冊然,1
會,1
審覆奏,1
完結,1
乃,1
奏本,1
內止,1
節略,1
觀覽,1
未能,1
明晰,1
又,1
秋,1
審後續,1
到,1
者,1
不及,1
入覆奏案,1
內,1
以致,1
留俟來,1
年殊,1
為,1
不合,1
以,1
應令照,1
在,1
京朝,1
審例,1
豫期,1
造冊,1
亦,1
著,1
會同,1
覆核,1
奏,1
請定,1
奪,1
其造,1
招冊,1
及,1
奉旨,1
結案行,1
咨俱應,1
限定,1
日期,1
爾部,1
一並,1
詳議,1
定例,1
具奏,1
壬戌,1
上詣,1
太皇太后,1
宮,1
問安,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
四十三,1
丁卯,1
故明,1
宗族,1
孑身,1
流落,1
以蓄,1
髮,1
拏,1
獲,1
論絞得,1
旨,1
係,1
愚民,1
無知,1
著免,1
死,1
歸,1
鑲,1
白旗,1
漢,1
軍,1
旗下,1
給與,1
妻室,1
地畝,1
房屋,1
安插,1
위기,0
