한자단어,빈도
河南,2
閏,1
七月,1
甲戌,1
朔,1
陞,1
正紅旗,1
副,1
都,1
統傑,1
殷為護,1
軍統領,1
辛未,1
巡撫郎廷,1
相丁母,1
憂命,1
回旗,1
守制,1
予故,1
正黃旗,1
散,1
秩,1
大臣,1
顧應,1
原任,1
開歸,1
總兵,1
官高,1
第,1
祭葬,1
如例,1
乙亥,1
上詣,1
太皇太后,1
宮,1
問安諭,1
宗人府,1
貝子,1
尚善,1
性行,1
端良,1
凡事,1
小心,1
敬慎勤,1
勞為,1
國著,1
仍,1
復,1
多羅貝勒,1
위기,0
