한자단어,빈도
降調,4
上詣,3
太皇太后,3
詿,3
宮,2
江南,2
縣,2
清廉,2
雖,2
以示,2
與,2
有,2
愛民者,2
官員,2
康熙,1
十八年,1
己未,1
三月,1
丙申,1
朔,1
問安試,1
內外,1
諸臣薦,1
舉博學鴻儒,1
一百四十,1
三人,1
於,1
體仁閣,1
賜,1
宴,1
試題,1
璿,1
璣,1
玊,1
衡,1
賦,1
省,1
耕,1
詩,1
五言,1
排律,1
二十,1
韻,1
旌表,1
烈婦,1
太平,1
崔氏,1
吳氏,1
節婦,1
歙縣,1
程氏,1
江氏,1
全椒,1
縣晉氏,1
和,1
州,1
陳,1
氏,1
劉氏,1
各給,1
銀建坊,1
如例,1
乙未,1
皇太后,1
問安,1
皇子,1
生,1
逾期,1
年,1
而,1
薨,1
未命名,1
陞,1
光祿,1
寺,1
卿,1
趙,1
璟,1
為,1
太,1
常寺卿,1
丁酉,1
宮問,1
安上,1
幸,1
保定,1
一路行,1
圍是,1
日,1
啟行,1
駐蹕,1
南哥,1
驛,1
吏部,1
議覆,1
道,1
御史,1
范承勳,1
疏言,1
定例,1
官員果,1
係,1
良吏,1
許督,1
撫題,1
請,1
留任,1
原為,1
愛惜,1
人材,1
起見,1
故,1
懲而,1
又,1
題,1
留,1
勸至,1
革職,1
稍,1
重輕,1
同一,1
誤請將,1
誤革,1
職之員果,1
有潔己,1
督撫,1
核實許,1
一體題,1
留嗣,1
後,1
誤革職,1
內果,1
未經,1
離任,1
許督撫,1
保留,1
若離任,1
具題,1
者,1
不准,1
從,1
之,1
위기,0
