한자단어,빈도
等,8
文武,2
貝勒貝子,2
大臣,2
大學士,2
皇太后,2
及,2
忒,2
節婦,2
大清,1
聖祖合,1
天弘運,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
二百,1
十五,1
康熙,1
四十三年,1
甲申,1
春,1
正月,1
辛丑,1
朔,1
上詣,1
堂子,1
行禮,1
還宮,1
拜神,1
畢率,1
諸王,1
公內,1
侍衛等詣,1
宮行,1
禮御殿,1
王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
停止,1
筵宴,1
朝鮮國王,1
李,1
焞,1
遣,1
陪臣,1
李枋,1
表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
庚子,1
順,1
天府,1
進春賜,1
朝正,1
外藩,1
科爾沁,1
敖漢柰曼,1
翁牛特,1
蒿齊,1
喀爾喀扎賴,1
特阿霸,1
垓,1
厄魯特,1
吳喇,1
鄂爾多,1
斯王,1
公及,1
內,1
侍衛,1
宴,1
旌表,1
八旗,1
滿洲,1
薩哈,1
那妻,1
那氏,1
八十一,1
人,1
蒙古,1
雅圖,1
妻阿氏,1
二十一,1
人漢軍祁熊嘉妻,1
傅氏,1
四人,1
直隸,1
各省,1
姚,1
大成,1
妻楊氏,1
四十二,1
人貞,1
女王,1
桓聘,1
妻計氏,1
二人,1
孝子,1
王松齡,1
曹超,1
張大齡,1
三人,1
孝婦,1
錢氏,1
一人,1
各給,1
銀建坊,1
如例,1
壬寅,1
上,1
奉,1
幸暢,1
春園,1
위기,0
