한자단어,빈도
之,7
於,6
也,5
所,4
有,3
或,3
居官,3
皇太后,2
宮,2
問安,2
未,2
祖父,2
功名,2
乃,2
而,2
為,2
不肖,2
既,2
復,2
大,2
焉能,2
操守,2
必難,2
其,2
皆,2
所舉,2
用,2
勿,2
五月,1
丁亥,1
朔,1
上詣,1
乙酉,1
上,1
回鑾至,1
暢春園詣,1
旌表,1
浙江,1
烈女,1
許氏,1
幼齡,1
拒暴,1
完貞自,1
盡給,1
銀建坊,1
如例,1
戊子,1
諭大學士,1
等,1
自古,1
帝王,1
用人,1
行政,1
皆賴,1
大臣,1
薦,1
舉賢良,1
盡事君,1
之大義,1
雖,1
或薦,1
舉偶,1
當若為,1
舉者,1
因,1
有賢吏,1
名遂力,1
改所行,1
始則,1
有光,1
中則,1
奮勵,1
終則,1
不,1
負其,1
舉斯即,1
良吏,1
若始,1
以賢而舉,1
改行,1
玷,1
之名,1
絕,1
路,1
以致,1
貽累,1
舉斯則,1
國家,1
罪人,1
天下,1
至大為,1
人君者,1
人人,1
而識別,1
之且,1
官方,1
賢否,1
清正,1
貪污,1
掩,1
百姓,1
逃,1
眾論,1
即此,1
可以,1
見,1
矣,1
倘所舉,1
人,1
善此,1
實心,1
國無私,1
之賢臣,1
善者,1
不善,1
者,1
此,1
其心,1
雖為,1
國特識,1
鑒,1
到,1
故耳若,1
貪污行,1
私此則,1
玷為,1
臣,1
之義,1
不可,1
一日,1
容,1
世者,1
辨別,1
臧否,1
以鼓勵,1
實行權,1
在,1
人主,1
居,1
小吏,1
時亦有,1
善名,1
及,1
得志,1
之後改,1
行者,1
甚多,1
此則,1
豫料,1
疑,1
是,1
故以,1
知人為,1
哲以,1
疑則,1
用則,1
疑為,1
信,1
自茲以,1
後,1
朕,1
惟視,1
清廉,1
以為,1
實據,1
無庸豫為,1
疑度,1
陞,1
王府,1
長,1
史,1
佘,1
渾為,1
正,1
藍旗漢,1
軍,1
副,1
都,1
統,1
工部,1
議覆,1
河道,1
總督,1
張鵬,1
翮,1
疏,1
請加,1
修龍門,1
大壩,1
石工,1
應如,1
請,1
得,1
旨,1
依議,1
速行,1
위기,0
