한자단어,빈도
等,7
萬,7
文武,3
一百六十,3
及,3
六百,3
十五,3
八千,3
大清,2
聖祖合,2
天弘運,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
和,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
之,2
上詣,2
貝勒貝子,2
內,2
大臣,2
大學士,2
皇太后,2
都,2
二千,2
五千,2
七百,2
三千,2
九,2
四百,2
二,1
康熙,1
三十三年,1
甲戌,1
春,1
正月,1
己亥,1
朔,1
堂子,1
行禮,1
還宮,1
拜神,1
畢率,1
諸王,1
公及,1
侍衛等詣,1
宮行,1
禮御,1
太和,1
門王,1
以下,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
停止,1
筵宴,1
朝鮮國王,1
李,1
焞,1
遣,1
陪臣,1
柳命天,1
表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
戊戌,1
賜,1
朝,1
正,1
外藩,1
科爾沁,1
烏,1
朱穆,1
秦喀爾,1
喀,1
厄魯特,1
土默特,1
郭爾羅斯扎魯特,1
翁牛特,1
扎賴,1
特四子,1
部落,1
毛明安,1
阿霸,1
哈納,1
鄂爾,1
多斯,1
巴林,1
柰,1
曼王,1
公,1
台吉,1
塔布,1
囊,1
上,1
三旗,1
統副,1
統侍衛,1
宴,1
旌表,1
八旗,1
節婦,1
滿洲,1
牛紐妻,1
關氏,1
三十九,1
人,1
蒙古,1
田木述,1
妻孔氏,1
七人漢軍于,1
中仁妻,1
杜氏,1
十人,1
各給,1
銀建坊,1
如例,1
是,1
歲,1
人丁,1
戶口,1
三十六,1
八十三,1
田地,1
山,1
蕩,1
畦,1
地,1
五百,1
九十七,1
四百五十,1
六頃,1
三十四,1
畝有,1
奇徵銀,1
三十八,1
三十一,1
兩有,1
奇米,1
豆麥,1
三百六十,1
四石,1
有,1
奇草,1
二百,1
八萬,1
一千八百,1
七十三,1
束茶,1
七千四百,1
五十三,1
引行,1
鹽,1
三十三,1
三十,1
引徵課,1
銀,1
二百六十,1
九萬,1
七千,1
三兩有,1
奇鑄,1
錢二萬,1
九百,1
七十,1
有奇,1
一,1
庚子,1
宮,1
問安,1
위기,0
