한자단어,빈도
之,11
隄,8
挖,8
河工,6
以,6
一,5
於,5
即,5
挑,5
內,4
應,4
而,4
後,4
工程,4
等,4
地方,4
吧,4
土司,4
將,3
該,3
道,3
如,3
揭報,3
埽,3
用,3
不,3
拏,3
寬,3
者,3
錢,3
糧,3
邊境,3
蛇,3
蜡喳,3
築,2
原,2
上,2
硪,2
不許,2
廳,2
有,2
此等,2
憑,2
參究,2
深,2
仍,2
指名,2
參,2
槩,2
得,2
須用,2
和,2
又,2
以及,2
多,2
陳,2
估,2
層,2
人,2
大溜,2
引河,2
賠修,2
若,2
實心,2
任事,2
請,2
其,2
諭,2
矣,2
其勞,2
敕,2
打箭爐,2
豈,2
生事,2
康熙,1
三十九年,1
庚辰,1
秋,1
七月,1
壬辰,1
朔享,1
太廟,1
遣,1
大臣,1
都,1
統公,1
鄂倫,1
岱,1
行禮,1
辛卯,1
河道,1
總督,1
張鵬翮,1
條奏,1
九款,1
工,1
宜,1
堅,1
加,1
幫,1
重用,1
夯杵密,1
打數遍,1
俾極,1
堅實,1
再,1
加新土,1
創築,1
先,1
平地,1
夯深,1
數寸,1
上加,1
土建,1
築層層,1
如式,1
夯杵行,1
務期,1
堅固,1
近,1
取土,1
亦,1
傷民間,1
墳,1
墓,1
不時,1
往來,1
巡查,1
情弊,1
將承築官,1
一樁,1
工宜用,1
整木,1
簽釘入,1
地極,1
整柴,1
鑲,1
壓極,1
其堅,1
固如,1
前將,1
木柴,1
截用,1
修築,1
堅旋,1
修旋壞,1
追究,1
平常,1
用龍尾,1
稀釘,1
排樁,1
一遇,1
風浪,1
行塌卸虛,1
糜,1
帑,1
金應行,1
停止,1
一修,1
砌石,1
工宜,1
法馬牙,1
梅花,1
樁,1
皆,1
整木密,1
釘務極,1
堅深面,1
裏,1
丁頭,1
石務極,1
平整,1
石灰,1
重篩,1
篩過,1
多用,1
米,1
汁,1
調,1
搗,1
杵,1
極其膠,1
粘以,1
灌入,1
令其,1
無縫,1
不到,1
鐵錠,1
鐵,1
鋦,1
聯絡,1
上下,1
合為,1
一片,1
或,1
料物,1
不堪,1
短少,1
灰米,1
修砌,1
草率,1
立即,1
憑據實,1
嵗,1
搶,1
各,1
工用,1
最,1
以平,1
報險,1
用料,1
以少,1
報多,1
不無虛,1
冒,1
弊本,1
年,1
修理,1
次年,1
估銷,1
新,1
相,1
因易,1
牽,1
混嗣後呈,1
報險工,1
一面,1
估計,1
數目,1
申詳,1
係,1
假,1
捏,1
以謊,1
報題,1
參處,1
分一,1
挑河,1
務將,1
挑出,1
之土,1
盡堆,1
夯,1
成,1
使,1
高,1
資,1
捍,1
禦,1
河,1
員,1
務,1
須,1
照,1
許,1
散,1
土堆,1
積以,1
滋假,1
河之弊,1
倘,1
復,1
蹈,1
前轍,1
引,1
水淹,1
漫虛報,1
淤塞,1
除,1
挑過,1
土方,1
用過,1
不准,1
銷算外,1
侵冒,1
悞,1
工嚴,1
問一臣,1
查閱,1
見,1
頂衝,1
之處,1
對岸,1
必有,1
沙嘴,1
挺,1
出此,1
河曲,1
之故,1
也,1
從,1
此曲,1
處,1
以殺,1
水勢則,1
對岸險,1
工可平,1
誠,1
有如,1
聖諭,1
指示,1
因詢,1
河官,1
何以,1
不即,1
遵行,1
據稱,1
需費,1
甚,1
引水,1
始能,1
成河,1
若逢,1
緩水,1
必致,1
沙,1
淤例,1
追,1
賠,1
是,1
人心,1
懼,1
縮臣思,1
虛應,1
故事,1
不如,1
式,1
理應,1
偶致,1
淤墊者,1
聖恩免,1
庶,1
幾人,1
無畏縮,1
我,1
皇上,1
挑直,1
可以,1
實見,1
奉行,1
底績,1
之期,1
官員有,1
不避,1
勞怨,1
侵帑,1
金修防,1
堅固者,1
工成,1
日,1
優敘即,1
怠,1
玩,1
推諉,1
虛冒,1
不堅,1
固者,1
糾參,1
嚴加,1
治罪,1
一挑河,1
僱,1
夫,1
動,1
至,1
數,1
千,1
寒暑,1
風雨極,1
苦工,1
成之日,1
應給,1
印票,1
查驗免,1
其雜,1
項差,1
徭,1
以酬,1
以上,1
各條,1
仰,1
天語,1
申飭,1
勒,1
石河,1
上永遠,1
遵守,1
旨覽奏條,1
弊端,1
詳悉,1
切要,1
極其,1
周備,1
著,1
九卿,1
詹事,1
科道,1
會,1
同速行,1
確議,1
具奏,1
第巴,1
曰,1
向,1
有定,1
處爾縱,1
放營官,1
喋,1
昌側,1
集烈將,1
四川,1
居住,1
恃,1
強盡行,1
霸占,1
漸次,1
侵踞,1
河東,1
烏泥,1
泥,1
凡州,1
三處,1
潛有,1
窺,1
伺嘉慶,1
擦,1
之意,1
因內,1
漏言遂致,1
死,1
種種,1
狂悖,1
實難,1
假川,1
陝總督席爾達,1
已經,1
具題,1
據,1
此,1
非爾,1
私示,1
所屬,1
侵犯,1
可,1
讓,1
與,1
寸,1
地,1
事情,1
爾,1
俱,1
違悖妄行,1
旨,1
一到,1
將漸,1
次,1
侵占,1
及版圖,1
俱著,1
退還,1
打死,1
營官,1
解送,1
不然,1
之罪,1
歸,1
與爾身,1
彼時,1
悔之不及,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
一百九十,1
九,1
癸巳,1
上詣,1
皇太后,1
宮,1
問安,1
위기,0
