한자단어,빈도
等,7
從,5
之,3
陜,3
西,3
於,3
承審,3
皇后,2
軍,2
或,2
又,2
阿南,2
糗,2
阿喇尼,2
湖廣,2
巡撫,2
總督,2
參革,2
按察使,2
有,2
索爾遜,2
會,2
刑部,2
成龍,2
削去,2
冬,1
十月,1
庚子,1
朔享,1
太廟,1
上,1
親詣,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵仁,1
孝,1
孝昭,1
陵,1
頒,1
康熙,1
二十八年,1
時憲,1
曆,1
諭領,1
侍衛內,1
大臣,1
舅舅,1
佟國維,1
安親,1
王岳樂,1
軍及,1
諾敏,1
彭春,1
所率,1
今漸,1
寒冷,1
馬,1
疲瘦且,1
軍士,1
乘暑,1
而,1
往,1
恐,1
冬衣,1
未備,1
應將,1
是,1
撤回,1
侍衛,1
達去,1
日,1
已久馬匹,1
糧,1
至,1
窘乏,1
尚書,1
侍郎,1
文達,1
俱,1
在,1
汛界,1
其令,1
作速,1
酌量,1
備辦馬匹,1
糧往,1
迎,1
達,1
毋致,1
遲,1
悞,1
戊戌,1
陞,1
丁思孔,1
為,1
吏部,1
議,1
布雅努,1
索爾遜案,1
內,1
伊,1
家人,1
李,1
二等,1
向,1
詐,1
銀布雅,1
努失,1
覺察,1
此案,1
並未令,1
兩司,1
審而,1
具題,1
疏內謊,1
稱會,1
審應照,1
溺,1
職例,1
革職,1
衙門,1
遵旨,1
勘革職,1
知縣,1
王延齡,1
案得,1
枉法,1
贓銀共,1
一百六十,1
兩應,1
按律論,1
絞,1
辛丑,1
衙門會議,1
原任,1
漕運,1
慕天,1
顏阻,1
撓,1
河工,1
應杖,1
一百,1
徒,1
三年,1
不准,1
折,1
贖,1
直隸,1
巡撫于,1
陳,1
奏,1
失實應,1
太子,1
少保降,1
二級,1
調用,1
得,1
旨,1
于,1
宮保銜,1
寬免,1
降調,1
慕天顏,1
前,1
造船,1
效力,1
之處,1
亦,1
寬,1
免罪,1
위기,0
