한자단어,빈도
右侍郎,6
左侍郎,5
百姓,4
李輝,3
為,3
刑部,3
俱,2
江浙,2
湖廣米,2
由,2
皆,2
不,2
祖為,2
原任,2
兵部,2
六月,1
戊戌,1
朔諭,1
大學士,1
等,1
當今,1
凡事,1
可,1
緩圖,1
惟,1
吏治,1
民生,1
最難刻,1
緩,1
諺云,1
湖廣熟,1
天下,1
足,1
全賴,1
粟,1
朕,1
南巡,1
詢問,1
地方,1
米貴,1
之,1
謂,1
數年,1
來,1
至,1
以致,1
價值,1
騰貴然,1
楚省,1
官吏,1
並未,1
奏報,1
水旱,1
又,1
聞,1
湖南,1
甚苦,1
興永朝王,1
樑,1
楊鳳起,1
三人,1
相繼擾,1
害,1
所致,1
見任,1
總督,1
人誠實,1
辦事,1
頗,1
優,1
但,1
係,1
于,1
成龍薦,1
舉欲,1
其,1
徇情,1
面將,1
從,1
前,1
廢弛,1
整理,1
斷斷,1
不能,1
祖可召,1
進京以,1
侍郎,1
用,1
左,1
都御史,1
郭琇前,1
吳江縣,1
知縣,1
居官,1
甚善,1
至今,1
感頌,1
其人,1
亦,1
有,1
膽量,1
無朋比,1
郭,1
琇,1
著,1
補授,1
湖廣,1
總,1
督令,1
馳,1
驛,1
赴任,1
轉戶部,1
錢三錫為,1
調,1
田雯,1
戶部,1
管,1
事轉,1
徐潮,1
以湖,1
廣總督,1
乙未,1
轉,1
覺羅三寶為,1
以,1
陝西,1
巡撫布雅,1
努為,1
己亥,1
上,1
奉,1
皇太后,1
幸暢,1
春園,1
위기,0
