한자단어,빈도
為,6
皇后,4
都,3
管佐領,3
陞,3
等,2
可稱,2
至,2
賊,2
右侍郎,2
冬,1
十月,1
乙巳,1
朔享,1
太廟,1
遣,1
統伯,1
四格,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵,1
孝惠章,1
陵仁孝,1
孝昭,1
孝懿,1
陵,1
頒,1
康熙,1
五十八年,1
時憲歷,1
諭,1
大學士,1
今見,1
一,1
二世,1
後,1
即,1
爭告,1
以,1
原管佐領,1
不知,1
八旗,1
內原,1
甚少,1
起初,1
有,1
帶,1
來,1
人丁,1
賜,1
給佐,1
領者,1
方可,1
稱原,1
若,1
祖父,1
傳至子,1
孫所,1
管佐,1
領止,1
世管佐領,1
豈,1
原管,1
佐,1
領耶爾,1
會,1
同該,1
部查議,1
具奏,1
甲辰,1
上,1
回,1
駐,1
暢春園,1
先是,1
總督額,1
倫特同,1
侍衛色,1
楞,1
俱,1
統兵,1
喀,1
喇,1
烏蘇,1
地方,1
與,1
眾遇,1
屢敗,1
賊眾,1
相持,1
月,1
餘,1
是,1
復,1
率兵,1
進擊,1
射死,1
人,1
甚眾,1
矢,1
盡額,1
倫特,1
猶力戰,1
歿,1
於,1
陣,1
丙午,1
盛京,1
工部侍郎,1
貝和諾為,1
禮部,1
尚書,1
轉戶部,1
王景,1
曾,1
左侍郎,1
宗人府,1
府,1
丞,1
李永紹,1
戶部,1
正,1
黃,1
旗漢,1
軍,1
副,1
統托賴,1
鑲,1
藍旗,1
蒙古,1
統喀爾喀澤卜尊,1
丹巴,1
胡土克圖,1
土謝,1
圖汗,1
遣使,1
進九白,1
年,1
貢宴,1
賚,1
如例,1
위기,0
