한자단어,빈도
請,4
之,4
又,3
等,3
湖南,3
用,2
以,2
內,2
有,2
修築,2
及,2
所,2
從,2
或,2
耕種,2
朕,2
之米,2
資藉,2
奸民,2
夏,1
四月,1
己卯,1
朔享,1
太廟,1
遣,1
都,1
統武格,1
行禮,1
戊寅,1
工部,1
議覆,1
浙江,1
巡撫,1
朱軾,1
疏言海寧縣,1
海塘,1
俱屬,1
浮沙,1
塘腳,1
空虛,1
木櫃,1
之法,1
以木為,1
櫃橫,1
貼塘底,1
實以,1
碎石,1
固塘根,1
大石,1
高築塘身,1
附塘,1
另築,1
坦水石,1
以護塘,1
腳,1
毋,1
使,1
潮水,1
浸入,1
再查,1
塘,1
向,1
小河,1
名備,1
塘河,1
居民,1
築壩,1
遂,1
淤為,1
陸今,1
應去,1
壩,1
疏河,1
即,1
挑河,1
土培岸,1
石塘,1
三十,1
餘里,1
均須,1
防守,1
不時,1
東西,1
土塘現,1
在,1
坍塌,1
更宜,1
時,1
堵,1
禦俱應,1
如,1
速行,1
庚辰,1
諭大學士,1
京畿,1
一帶,1
歷年,1
以來,1
二月,1
大雪,1
大雨,1
故麥,1
苗滋長,1
田禾,1
尚可,1
今歲,1
二三月,1
間,1
天時,1
亢旱,1
麥苗漸,1
黃,1
且,1
有妨,1
經國,1
大喪,1
年,1
多遭,1
水旱,1
今,1
不可不,1
預為,1
准備爾,1
會,1
同,1
九卿,1
詹事,1
科道,1
詳議,1
政事,1
尚有,1
缺失,1
宜盡,1
心講,1
求雨,1
澤亦應,1
祈禱,1
躬,1
雖,1
尚未,1
愈為,1
天下,1
憂,1
更加,1
兢惕爾,1
毋視,1
為,1
故事,1
也,1
戶部議,1
覆廣東,1
廣西,1
總督,1
楊琳,1
疏言粵東,1
粵西粵西,1
販米,1
至粵必,1
由,1
永,1
州府,1
經過,1
彼地,1
每,1
借禁,1
糶,1
名色,1
攔阻,1
勒索,1
商販,1
不前,1
敕,1
督撫,1
如有,1
阻截,1
取利者,1
行令,1
該,1
地方官,1
查,1
拏,1
治罪,1
應如,1
위기,0
