한자단어,빈도
秦州,4
海澄公,3
以,3
提督,3
王進,3
之,3
及,2
殉難,2
忠勇,2
其,2
都督,2
廕,2
子弟,2
一人,2
等,2
陜,2
餉,2
上,2
董額,2
都,2
統赫業,2
如何,2
既,2
隴州,2
康熙,1
十五年,1
丙辰,1
三月,1
癸未,1
朔,1
上詣,1
太皇太后,1
宮,1
問安諭,1
兵部,1
黃,1
芳度,1
自逆賊,1
變亂,1
以來,1
矢志,1
忠貞,1
保守,1
孤城剿,1
殺逆賊,1
屢建,1
大功,1
叛將,1
吳淑,1
勾引,1
逆賊,1
潛獻,1
城池,1
遂督兵,1
血戰率,1
領闔,1
家,1
報國恩以,1
盡臣節,1
可嘉,1
優贈,1
王爵,1
賜,1
諡,1
照多羅,1
郡王,1
例遣,1
大臣,1
致,1
祭令黃芳世,1
仍襲,1
爵黃芳,1
泰給,1
拜,1
他,1
喇,1
布勒,1
哈番,1
同時,1
副將,1
蔡隆,1
贈右,1
遊擊,1
朱武贈,1
僉事,1
各致,1
祭,1
一次,1
以守備,1
用,1
外委,1
官張,1
瓊陳謙戴,1
鄰,1
俱贈,1
都司,1
僉,1
書,1
以千總用,1
壬午,1
西,1
寶等,1
疏言賊,1
薄,1
屯踞,1
北山,1
阻斷,1
臨,1
鞏之路,1
之兵,1
無,1
從,1
覓,1
且,1
兵力,1
單弱,1
戰守,1
皆,1
難,1
諭,1
大將,1
軍貝勒,1
將軍席,1
卜臣,1
佛尼勒,1
總督哈,1
占,1
巡撫,1
杭愛花善,1
寶等逆賊,1
來,1
犯,1
秦鞏,1
堵剿,1
大兵,1
糧餉,1
輓,1
運,1
不,1
絕,1
著,1
公,1
同,1
商酌,1
行至,1
席卜臣,1
遣,1
夸蘭大,1
聶勒庫,1
率兵,1
三百,1
赴,1
所有,1
副,1
統希福亦宜,1
酌量,1
分兵,1
應援,1
旌表,1
冀州,1
孝子,1
韓茂禧給,1
銀建坊,1
如例,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
五十九,1
甲申,1
諭護,1
軍統,1
領傑,1
殷,1
於,1
抵,1
西時,1
可,1
同將,1
軍佛尼勒,1
寶都,1
會,1
商戰守,1
機宜,1
以通,1
鞏昌要,1
路,1
平凉,1
兵勢,1
分則,1
圖海,1
未,1
到,1
先貝勒,1
宜,1
加意,1
警備,1
至,1
關山,1
係,1
門戶,1
希福等當,1
固守,1
其地,1
若逆賊,1
斷,1
我,1
道,1
亟剿,1
禦,1
위기,0
