한자단어,빈도
台吉,8
喇嘛,7
去,7
等,7
處遣,6
朕,6
大臣,4
右翼,4
兄弟,4
達賴,4
於,3
汗,3
隆員,3
隆員外,3
人民,3
之,3
四月,2
西勒圖,2
喀,2
尚書,2
阿喇尼,2
巴忒馬,2
什畢,2
力克,2
圖,2
阿齊,2
圖綽爾濟,2
扎薩克圖,2
丹津,2
岱,2
大喇嘛,2
農處,2
左翼,2
丹巴,2
郎中,2
賜,2
敕,2
扎薩克,2
內,2
其,2
亦,2
康熙,2
命,2
與,2
舊,2
右侍郎,2
侍衛內,2
公頗爾盆,2
侍衛十員往,2
夏,1
乙酉,1
朔享,1
太廟,1
上,1
親詣,1
行禮,1
上詣,1
太皇太后,1
宮,1
問安理,1
藩院,1
疏言達賴,1
所遣噶爾丹,1
約,1
今歲,1
閏,1
至喀爾,1
墨爾根,1
處為期,1
已近,1
應遣,1
蒞盟,1
奏入,1
上命,1
前往,1
又,1
以喀爾喀七旗,1
地方,1
遼闊,1
歸化城,1
鄂木布,1
扎木素,1
格隆員,1
外諾木齊,1
額爾德尼濟,1
農盆楚,1
克拉,1
卜坦處,1
遣德木齊,1
達爾漢格,1
外馬迪去,1
色,1
冷,1
阿海,1
滾,1
布格,1
阿爾必,1
特祜去,1
達爾瑪,1
希禮,1
格隆員外,1
巴牙思,1
呼朗,1
遵義盆,1
楚克,1
德木齊,1
卓特拔,1
達爾扎格,1
外沙,1
哈里,1
額爾克濟,1
遣薩木坦額,1
木齊格,1
外費,1
顏圖,1
土謝,1
圖汗澤卜尊,1
胡土克圖,1
垂,1
重格隆,1
喀拉,1
車臣,1
喇克,1
巴格,1
達,1
虎,1
信順,1
厄爾克,1
戴青處,1
遣,1
色爾濟格,1
保住,1
墨爾根濟,1
遣額,1
木齊格隆,1
安布,1
祿去,1
喀爾喀七旗,1
汗濟農,1
曰,1
統御,1
寰宇,1
中外,1
一體務,1
使,1
交相,1
輯,1
睦,1
共享,1
昇,1
平乃爾,1
自相亂,1
多歸,1
在,1
翼,1
有,1
歸,1
者,1
爾,1
以,1
之親,1
互相,1
吞并,1
異日,1
必致,1
交惡,1
生亂,1
心,1
惻,1
焉,1
二十三年,1
曾,1
頒,1
議共,1
遣使,1
諭和爾,1
而,1
亦謂,1
俯念,1
道法,1
慈憫,1
眾生,1
有如,1
父母,1
意,1
甚善,1
也,1
特遣,1
噶爾丹,1
前來,1
偕,1
往爾汗濟農,1
當仰體,1
意及,1
之心,1
盡釋,1
怨將,1
各歸本,1
扎薩克令,1
和,1
協照,1
安居,1
不但,1
仰,1
副,1
之意,1
即爾七旗,1
永無離,1
散,1
苦爭,1
鬥之害,1
福祿,1
所,1
綏,1
亦且,1
無疆,1
矣,1
是,1
時喀爾,1
歿,1
其子,1
噶爾旦,1
請襲,1
父職,1
允,1
并命,1
阿喇尼因,1
便致,1
祭,1
甲申,1
調,1
刑部,1
丹,1
為,1
兵部,1
陞,1
通政使,1
司,1
左,1
參議成,1
其範為,1
太,1
常寺卿,1
伯郎素,1
故遣領,1
奠,1
茶酒,1
馬,1
四匹,1
予,1
祭葬,1
發引,1
時遣領,1
送,1
丙戌,1
免,1
江南,1
徽盧鳳三府,1
屬州縣,1
十七年,1
民欠,1
地丁,1
屯折,1
銀一萬,1
九千,1
五百,1
餘,1
兩米,1
一千,1
一百九十八,1
石零,1
위기,0
