한자단어,빈도
等,6
器械,4
賊,4
礟,3
兵,3
官兵,2
於,2
地方,2
馬,2
匹,2
復,2
勒爾錦,2
鹿角,2
挨牌,2
軍,2
一百,2
其,2
逆,2
可,2
如,2
副,2
大兵,2
請,2
卜臣,2
七月,2
自漢,2
中出,2
擊賊,2
西安,2
九月,1
丙戌,1
朔靖逆將,1
軍甘肅,1
提督,1
侯張勇,1
疏報,1
甘肅,1
總兵,1
孫思克,1
率領,1
進剿,1
平凉,1
紅寺兒,1
大敗,1
賊眾,1
生擒,1
偽守備,1
獲偽,1
劄,1
項,1
恢,1
靜寧州,1
得,1
旨嘉獎,1
下部,1
議敘,1
乙酉,1
上詣,1
皇太后,1
宮,1
問安,1
丁亥,1
寧南,1
靖寇大,1
將軍多羅順,1
承郡王,1
疏言湖,1
廣逆賊,1
堅立,1
營壘,1
掘,1
壕塹,1
設,1
我,1
騎兵,1
不能,1
衝突,1
必設,1
綠旗,1
精兵,1
七千名,1
造輕箭簾車,1
二百,1
輛,1
車,1
輛熟,1
鐵,1
具量,1
配,1
兵丁,1
推向,1
賊營,1
填,1
壕,1
擲,1
火藥,1
以燒,1
用,1
攻,1
擊,1
相,1
形,1
勢,1
滿,1
繼,1
進,1
則,1
滅,1
允臣,1
所奏,1
乞,1
將此,1
七千,1
兵分,1
為,1
援剿,1
二營,1
設二,1
將統,1
之上,1
諭,1
兵部,1
與,1
相持,1
日久,1
不速剿,1
滅則,1
糈,1
日,1
糜,1
民生,1
日困,1
今大將,1
軍順城,1
郡王,1
既,1
設綠旗,1
造箭簾車,1
項應,1
所,1
將等官,1
聽會同,1
該督酌,1
選,1
才能,1
補用,1
著,1
工部,1
精簡交槍,1
二千五百,1
桿遣賢能,1
官員,1
二人,1
馳,1
驛速,1
送,1
荊州,1
軍前,1
尋令,1
二營援,1
剿兵,1
俱,1
聽,1
總督,1
蔡毓榮,1
專轄鎮,1
西將,1
軍席,1
疏言本,1
年,1
二月,1
兵糧,1
匱竭臣,1
取食,1
麥,1
以至,1
食已,1
罄,1
盡計,1
欲,1
保全,1
乃,1
十七日,1
沿路,1
以,1
八月,1
初六,1
日至,1
見,1
在,1
俱無馬匹,1
難,1
以前,1
進上,1
諭席,1
沿途,1
俱盡著,1
陜,1
西督,1
撫動,1
正項,1
錢,1
糧買馬,1
人給,1
一匹,1
并,1
整頓,1
令其鎮,1
守,1
위기,0
