한자단어,빈도
尼雅,6
等,5
軍,4
之,4
往,3
圖爾額爾克濟,3
都,3
為,3
二郎,3
副,3
葛思泰,3
大臣,2
兵部,2
郎中,2
至,2
同將,2
翰等,2
官兵,2
率兵,2
追及,2
巴圖爾額爾克濟農,2
去,2
臣,2
追,2
布里,2
次日,2
處,2
地方,2
悞,2
陞,2
秋,1
七月,1
甲申,1
朔享,1
太廟,1
遣領,1
侍衛內,1
公,1
舅舅,1
佟國維行,1
禮奉,1
差,1
格什等,1
疏言臣,1
寧夏會,1
率領,1
西安,1
滿兵,1
全軍總兵,1
官一員,1
領綠旗,1
四千,1
追巴,1
農副,1
統柏天郁,1
總兵,1
官,1
馮,1
德昌,1
出入,1
威口,1
於,1
阿里,1
渾烏素,1
地,1
再三,1
諭令遷,1
移巴,1
農不從,1
旋即,1
遁,1
隨報,1
將軍將,1
軍分兵,1
三隊,1
西,1
喇,1
圖將,1
宿臣,1
等言當,1
乘夜,1
誅,1
追則,1
難及,1
矣,1
將軍不聽,1
三十,1
餘里,1
第三日,1
至庫克,1
圖度,1
不能,1
及,1
遂,1
還臣,1
等度,1
巴圖爾額爾克濟,1
農必,1
西去,1
臣格,1
什往,1
甘州,1
保往,1
涼州,1
探視巴,1
農駐,1
牧之地,1
奏入,1
上命,1
刑部侍郎,1
邁塗,1
前往,1
察審,1
尋邁塗,1
審取,1
口供,1
具奏,1
下部,1
議,1
議覆將,1
翰稽遲,1
怯懦,1
失,1
軍機,1
應革去,1
將軍並,1
拖,1
沙喇哈番,1
不准,1
折,1
贖,1
鞭,1
一百,1
統柏天,1
郁革,1
統,1
格什員,1
外郎,1
保俱革職,1
總督,1
係,1
封疆,1
重臣,1
部,1
檄,1
到,1
日應,1
即會,1
翰,1
等速,1
議使,1
不致,1
遁逃,1
始為,1
稱,1
職乃遲,1
軍機遣,1
往訊始,1
云,1
曾,1
諫將,1
翰巧飾,1
具奏殊,1
不合,1
應將,1
降二級,1
調用,1
得,1
旨柏天,1
郁葛思,1
泰俱降,1
五級,1
留任,1
將軍,1
翰著,1
逮至京,1
監候,1
絞格什,1
保革職,1
所率,1
令總督,1
暫轄駐,1
劄,1
寧夏,1
壬午,1
增設,1
理藩,1
院員外,1
郎八員戶,1
部尚書,1
王,1
隲,1
以,1
病,1
乞,1
休,1
慰留,1
左,1
都御史,1
李,1
迥,1
刑部,1
右侍郎,1
戊子,1
國子監,1
祭酒,1
圖納哈為,1
內閣,1
學士,1
兼禮部,1
侍郎,1
위기,0
