한자단어,빈도
陞,5
缺出,3
吏部,2
阿思哈,2
三院,2
開列,2
旨,2
學士,2
大臣,2
此,2
夏,1
四月,1
乙巳,1
朔享,1
太廟,1
遣,1
尚書,1
行禮,1
遵旨,1
議覆嗣後內,1
漢軍學士,1
將漢軍應,1
官員,1
請,1
補漢大學士,1
停,1
其漢軍漢人,1
兼,1
補照,1
舊例,1
將應,1
漢官會,1
推,1
補至,1
內,1
漢軍漢學士,1
應,1
仍照,1
品級,1
考將,1
侍讀,1
等,1
官,1
從,1
之,1
癸卯,1
免,1
陜,1
西,1
岐山,1
縣,1
康熙,1
五年,1
分雹,1
災額,1
賦十,1
之三,1
一等,1
侍衛,1
米斯,1
翰為,1
內務府,1
總管予,1
故,1
尼哈番,1
散,1
秩,1
鄂齊,1
禮內,1
馬,1
爾濟哈,1
各,1
祭葬,1
如例,1
丙午,1
戶部議,1
覆,1
海上,1
投誠鄭,1
世襲,1
疏,1
請給,1
還伊父,1
鄭芝龍,1
原產查,1
係,1
已,1
經入,1
官估,1
價變,1
賣,1
之產,1
不便,1
准給,1
得,1
項田產,1
仍,1
著給,1
與,1
鄭世襲,1
위기,0
