한자단어,빈도
內,4
吏部,3
之,3
後,3
原任,3
有,3
註,3
冊,3
亦,2
見,2
任官,2
遇,2
有加,2
者,2
秋,1
七月,1
壬申,1
朔享,1
太廟,1
遣,1
都,1
統,1
宗室,1
羅,1
託,1
行禮以,1
尚書,1
車克為,1
秘書院,1
大學士,1
諭,1
趙,1
開心,1
龔鼎,1
孳,1
降調,1
處分,1
已久,1
著遇,1
侍郎,1
缺補用,1
辛未,1
裁山,1
東濟南,1
登州,1
濟寧兵,1
巡道,1
三缺,1
戊寅,1
議覆,1
刑科,1
給事,1
中黃熙,1
纘,1
疏,1
言官,1
員革職,1
於,1
應議,1
敘紀錄,1
加級者則,1
曰,1
既,1
經革,1
職無庸議,1
敘至,1
罰,1
俸,1
降級則,1
照民例,1
議罪,1
是,1
功,1
不,1
敘而罪,1
及,1
未,1
為,1
法之平,1
以後革職,1
休致,1
之官,1
如遇,1
應得,1
功次,1
加級紀,1
錄者,1
應照,1
一體議,1
敘,1
若,1
處,1
分,1
應,1
照,1
一體准,1
抵,1
至於,1
未革,1
職之先,1
級紀,1
薦,1
經,1
革,1
職,1
例,1
不留,1
抵惟老,1
病休,1
致之官,1
其,1
級紀薦,1
仍,1
留,1
事故,1
准與,1
抵銷,1
從,1
위기,0
